episode_index	image_id	case	partition	block	S_orig	y	integrity_passed	holdout_score	norm_pseudo	norm_clip	support_count	pseudo_loss	clip_loss	feature_0	feature_1	feature_2	feature_3	feature_4	feature_5	feature_6	feature_7	feature_8	feature_9	feature_10	feature_11	feature_12	feature_13	feature_14	feature_15	feature_16	feature_17	feature_18	feature_19	feature_20
282	386068	clean_s0	holdout	1	-0.01550570418473962	-1	True	-0.20817980374965914	0.13589216770721346	0.037607491408878056	5	0.06686703860759735	1.894412525871303e-05	0.24822788156723993	-0.48793146336082777	-0.479107932856572	-0.13559482885716576	-0.3887131818137432	-0.5149851474091303	-0.15276620987271544	-0.11282855256955153	-0.5694306087402035	-0.04504950273745263	-0.17133926569070387	0.2969368441615078	-0.5440699215943214	0.4505666552823793	0.23049153828958796	0.0635763401947731	-1.9958935922436813	-3.28055200880745	-0.14047311326622242	0.06686703860759735	1.894412525871303e-05
283	386068	gamma_s2	holdout	1	0.10053948125119763	1	True	0.5191183648624762	0.1481992736940891	0.13619352176999366	4	0.034810908138751984	-3.850870484711777e-07	0.5758883983629725	-0.3200719083693834	-0.4590636542617655	0.32757505415204213	-0.44282898481314753	-0.006298494755122282	-0.2274219079398272	-0.0019406920215384923	0.08846685146116681	-0.5124243472004797	0.20717842284370022	0.2791814318349697	0.622986027910341	-0.46819097911062507	-0.03711742869041244	0.006135665892185535	-1.9091974669750131	-1.9936784504875529	-0.053193501976891384	0.034810908138751984	-3.850870484711777e-07
284	458478	clean_s0	holdout	1	0.03201284023439239	1	True	0.3331044486109096	0.7851606524920988	0.08829154229916056	1	0.2518409192562103	-2.7329244403517805e-05	-0.09483854890775863	0.855897151662534	-0.22536571042880332	-0.4062113492767518	0.16958598674320316	0.03948232534915631	0.08412495963209848	0.07247814807527587	0.0036544212166819755	0.20513264681707863	-0.8274168743413058	0.29392646840242864	-0.42359567220600663	0.0686996434011552	-0.05073418432413254	-0.012996062724477458	-0.24186692928081732	-2.427110959649914	0.16796758236140755	0.2518409192562103	-2.7329244403517805e-05
285	458478	contrast_s2	holdout	1	0.2578794206665149	1	True	0.3405092622639131	1.748309777550539	0.12834526494061324	3	0.7693531513214111	-6.718569693475729e-06	0.2181981351869986	0.7135800782550519	-0.3758025346866192	-0.48315493042601193	0.13511026358160472	-0.20232903102343675	-0.09040785384673343	-0.03407952007127281	-0.07679304551154906	0.3650268312113856	-0.7799441461965603	0.49193089323200895	-0.04128611861906379	0.08533523224345582	0.029807266779144408	-0.025966269146992377	0.558649479810952	-2.053031264113225	0.2744920597669752	0.7693531513214111	-6.718569693475729e-06
286	184858	clean_s0	holdout	1	0.003976147461410658	1	True	0.1828349256372404	0.0005485401376337639	0.1302811593133428	2	0.0005131961079314351	1.947099735843949e-05	0.3208042349406206	-0.14383922072126715	0.6731271978448463	-0.2433773581058797	0.5524621087462267	-0.19227627342224998	-0.13848268892869148	0.05196299461127717	-0.1634867811922426	0.660549834488948	-0.6068064913977702	0.01932578866681421	-0.30046419637116606	0.2694473355427476	0.037288757246796186	-0.06393225365602286	-7.5082501020134655	-2.0380603999773537	-0.7869110095956491	0.0005131961079314351	1.947099735843949e-05
287	184858	color_cast_s2	holdout	1	0.0038382195592223394	1	True	-0.018123616305473267	0.0007409308552622355	0.06560144258364395	2	0.0005758627667091787	-3.678178245536401e-06	0.3570835033001012	0.04113095137160665	-0.14069401760475547	-0.045598091890964476	0.6864240917171793	-0.5998618713147118	-0.09945288718696645	0.0895681088348747	0.030699179211012808	-0.17942632949566079	0.5919568550349553	-0.49250546321744487	-0.5081819692428035	0.3088861446845408	-0.1269760576670577	-0.06408369265930002	-7.2076032484089625	-2.7241575926543113	-0.584474371045354	0.0005758627667091787	-3.678178245536401e-06
288	224273	clean_s0	holdout	1	-0.006828044146781476	-1	True	-0.11950925803619561	0.5051809528205696	0.15608032521239568	4	0.09919999539852142	4.139515112910885e-06	0.051278750106623874	-0.7678798525354823	0.5705344874335152	-0.10328648056716454	0.0567366223396565	-0.25778682613743004	-0.036436773373362374	0.023507295383986403	0.04722446877200387	-0.6722365205069737	-0.24111721292655966	0.5816295140512564	-0.37732344107756693	0.03289289184445673	-0.03076373501550719	-0.07096604212918381	-0.6828385914699739	-1.8573844990367272	0.2905436407390746	0.09919999539852142	4.139515112910885e-06
289	224273	gamma_s2	holdout	1	-0.022718258579138156	-1	True	-0.0675888672846765	0.31677472468994033	0.09374171909745058	3	0.10997618734836578	6.62578429455607e-07	0.2062263688572039	-0.17656453923161342	-0.09354156315827901	0.07747500352843109	0.6950263269533032	-0.6403093828631782	-0.09917159675915631	0.0930082873360075	0.10015559349540602	-0.4418462551734975	-0.3944162998503235	0.5175713546351036	-0.5682678522417102	0.180031502945874	-0.0661764301742921	-0.10759835165093506	-1.1495644053972498	-2.367211947649434	-0.33801943020253533	0.10997618734836578	6.62578429455607e-07
290	96693	clean_s0	holdout	1	0.12473516957865696	1	True	-0.625848061011307	0.29748640022251394	0.08303828964282974	7	0.08883342146873474	-1.0377362741564866e-05	0.22213507922886755	-0.5362418451353397	0.29724601011059915	-0.16811306024296702	0.4184467420582052	-0.5955125083034136	-0.10722459800366953	0.07248145033168521	0.03437412833948851	-0.17690350174108915	0.3874862379395554	-0.30872280654338485	-0.7203721156947084	0.44884546944884923	-0.033496883175139956	-0.023407963993148467	-1.212386768575755	-2.488453456551365	-0.2972575756990747	0.08883342146873474	-1.0377362741564866e-05
291	96693	contrast_s2	holdout	1	0.23448357727056926	1	True	0.1619209657656903	0.4074808891547311	0.1152596506321251	9	0.24599182605743408	-2.1587895389529876e-05	-0.166344460083937	-0.7208683174456949	0.5030963558488091	-0.06706035918341754	-0.40823463042355435	0.08901597674637429	0.01759134904705308	0.14207934860797095	-0.5342574151115137	0.03490554286554181	0.36130676421363084	0.39722011834397464	-0.03147008133963678	0.5950413653511007	0.26426169427162144	-0.011197393304450392	-0.8977612451783019	-2.160567864098069	0.2877160206391332	0.24599182605743408	-2.1587895389529876e-05
292	213527	clean_s0	holdout	1	0.051740828185567	1	True	0.4929297670202275	0.08832529763969343	0.09611836428613386	20	0.06751564890146255	8.702860213816166e-06	0.17749153325741496	0.34110553867415216	-0.7346381273333771	0.31202395192329996	-0.3948775049634072	0.22604784840780887	-0.08860338837953728	-0.014669977884069905	0.016072252200926177	0.006923163324585061	-0.7464054047890905	0.5429490763187129	-0.34540143606945173	0.10738572909080021	-0.029499710775366676	-0.12678700618447006	-2.4267287159074127	-2.3421748856626006	0.8881045105372325	0.06751564890146255	8.702860213816166e-06
293	213527	color_cast_s2	holdout	1	0.052233936046423304	1	True	0.3349487929567336	0.07178752625044048	0.12709586070469991	20	0.06259375810623169	1.7097157751777559e-06	-0.021667061505771506	-0.17195940952759636	-0.6494175678549085	0.06787610207164177	-0.7345486164295322	-0.013671176953250977	-0.015782391597746897	0.06010409602821865	0.1178222168858879	0.5814432041378338	0.5516091543626386	-0.2521234755996675	0.3231998796663415	0.4023164041519815	-0.11482840207372942	-0.026468967494827217	-2.6340445471091773	-2.0628136685420726	-0.7205601152220016	0.06259375810623169	1.7097157751777559e-06
294	346313	clean_s0	holdout	1	-0.03996241360700102	-1	True	-0.37731212753043797	0.0009190849740110343	0.028499067576700548	2	0.0003442696761339903	4.830357283935882e-06	0.0233008147825784	-0.7523513309490489	0.6541922875903328	0.01745781644813416	-0.043754030614144415	-0.026651777344977028	-0.007952845562820905	-0.04964111191945738	-0.24526489150620132	-0.20523610891581057	-0.13275752036835878	0.18487612617728283	-0.7907667263547477	0.45996661121432336	0.07660573070545271	-0.05630092679510832	-6.992131975235699	-3.5578839088146417	0.0895992863318494	0.0003442696761339903	4.830357283935882e-06
295	346313	gamma_s2	holdout	1	-0.014996847689882636	-1	True	-0.2935078060345908	0.0008959305718945796	0.06411235554967053	2	0.0003844505117740482	-6.220577120075177e-08	0.027294046550779466	-0.8205719019707894	0.5063700400529366	0.027113001468070223	0.04407240032997176	-0.23888236003278096	-0.01329390369506335	-0.09791408424562227	0.010539557128613026	0.2882743437717305	-0.5471962465038583	0.20252210485209113	-0.6321377519255891	0.4153071558229477	-0.06246444151900873	-0.019180921357366376	-7.0176476336002365	-2.7471181793296036	-0.6322158654964882	0.0003844505117740482	-6.220577120075177e-08
296	493199	clean_s0	holdout	1	-0.09278412115534378	-1	True	0.5453465778684556	0.44725093036159236	0.050255669437570274	12	0.2861463725566864	-1.7764385120244697e-05	0.005873158301891669	-0.5313576040208822	-0.29712871279463104	0.20286685163412488	-0.7508428286681198	0.09032958593933116	-0.11247435617454483	-0.06007747449874404	-0.16158213810526748	0.8180519289890791	-0.445469725024342	0.008238941245114484	0.27729407841349213	0.07467896150086062	0.02599674760590242	-0.1517442384954277	-0.804635476410805	-2.9906319137590094	-0.49685996374071184	0.2861463725566864	-1.7764385120244697e-05
297	493199	contrast_s2	holdout	1	0.4905849719701379	1	True	0.22250959003256549	1.3460486371297335	0.1842651876116071	4	0.18652455508708954	1.0406974979559891e-05	-0.311784055327305	-0.1630722085131831	0.1619953947495012	-0.5953537657929938	-0.6961170845865019	0.07190863688920378	0.059765178254452274	0.04677413007850094	-0.005408484606357947	0.24702295572812205	-0.8467971796118048	0.4589260585913886	-0.09960367338320629	-0.029751611759711954	-0.010904483431605324	-0.018624152635166005	0.2971733651393369	-1.6913793219333761	-0.3833233163184871	0.18652455508708954	1.0406974979559891e-05
298	294	clean_s0	holdout	1	0.04152139816326048	1	True	-0.09442989406907903	0.4439776465670403	0.09582168149756758	20	0.2462969422340393	5.8527431974653155e-05	-0.008027161228886737	0.3604052893790053	-0.8278811278806429	0.2162368209151779	0.18962524945582965	-0.31801637248475173	-0.006519242518611561	0.02763002936563244	0.1491857500293116	-0.1974914340044996	0.3177053017201471	-0.378880285204458	-0.7467190328150022	0.35205554673154527	-0.08226787533494577	-0.07715822016946164	-0.8119810633847697	-2.3452662991675925	-0.6724763578065328	0.2462969422340393	5.8527431974653155e-05
299	294	color_cast_s2	holdout	1	0.04615486724306263	1	True	-0.13190194616562909	0.17798267389586306	0.06926328559263126	20	0.27153968811035156	5.232433295532246e-07	0.050033169273533774	0.42846298314982006	-0.7917700207084266	0.016161322273145855	-0.3472678374260481	8.803888200156118e-05	-0.07177008474877317	0.24700059974638122	0.3214388774734857	0.6526602656301037	0.12444890513574329	-0.3059565027844193	-0.23852500554956443	0.5119242015290665	-0.19962266170847526	-0.05296169040567518	-1.7260690710857418	-2.6698403025879673	0.2763662944618362	0.27153968811035156	5.232433295532246e-07
300	43719	clean_s0	holdout	2	0.0898506228150687	1	True	-0.13536604324632254	0.22615245401839462	0.18350195990662846	18	0.11956477910280228	1.642209099372849e-05	0.1515447994885285	-0.7304861195431962	-0.23573124654871958	0.1716667407801221	-0.5555938780164194	-0.17237086157332912	-0.03748470758952591	-0.13632365125850504	-0.002512624998712259	-0.4560744747422626	-0.19992034566453043	0.36385357072671337	-0.7227260742480263	0.31060130455627705	-0.02110849362371813	-0.01950582884663127	-1.4865459318264473	-1.6955299308490273	0.7938182463105871	0.11956477910280228	1.642209099372849e-05
301	43719	gamma_s2	holdout	2	0.5544699017489566	1	True	0.040218157487035666	0.13413098083740557	0.29894158507221114	11	0.048107802867889404	1.0094815934280632e-06	0.4280432029425167	-0.4440791827103485	0.5815900799099395	-0.4645665767313489	-0.2169091017614708	-0.07945395442719208	-0.08113647176119072	-0.07455168855656158	-0.003533493423719911	-0.3086588365347231	0.10614203611218286	0.01741685151963421	-0.8244177474453837	0.4611703005851207	-0.019322250966288673	-0.020778370305999064	-2.00893848749959	-1.207507092326319	0.3344950550887582	0.048107802867889404	1.0094815934280632e-06
302	479630	clean_s0	holdout	2	0.07093546154799096	1	True	0.6050925378334022	0.6868288163199006	0.2446086261510666	4	0.1335112750530243	3.711805766215548e-05	-0.38084498211613893	0.20219402034619324	0.14060235059970183	-0.1444572156985924	-0.6340218998045203	0.6004216003392638	0.048520907571235644	-0.09270179885798213	0.048981078481655296	0.7163841308716506	-0.6820089192609866	-0.02853707637839293	0.11205404724454669	-0.07661858641134664	-0.004106889593978059	-0.0008464445693494613	-0.3756701934701897	-1.40809578998923	-0.08274425826526728	0.1335112750530243	3.711805766215548e-05
303	479630	contrast_s2	holdout	2	-0.2107240663885749	-1	True	0.5022676421524019	0.9190000112271531	0.17552662526737697	3	0.16183608770370483	-1.8515576812205836e-05	-0.14435593367313584	0.7026884167286644	-0.6547378717649103	0.01606916639271373	-0.14781380840521205	0.15280556313831967	0.04330598934246033	-0.09683276191734835	0.03160763563527209	0.6214325770287705	-0.771913923772009	-0.04002507082439472	-0.09710654528339455	-0.06737376867190956	-0.03138418758553323	-0.020384417715551367	-0.08446914440865562	-1.7399645366522332	0.9415421918069822	0.16183608770370483	-1.8515576812205836e-05
304	115743	clean_s0	holdout	2	0.08211734094320472	1	True	-0.49770267030217186	0.3860234195387916	0.06375997332338804	4	0.05165540426969528	-3.0099618015810847e-06	-0.5567344733354673	-0.5306903385788893	0.5397441444428063	0.051006670932464415	0.25807554587213316	-0.14283766607246787	0.14032362755451586	-0.08827662271250183	0.19466084782517085	-0.7873129398007176	-0.0463233739056093	0.3115526754579058	-0.4808688982149518	-0.029730139460355742	-0.0900807326654501	-0.05292681456174619	-0.951857238974921	-2.7526296628756093	0.17251128656905299	0.05165540426969528	-3.0099618015810847e-06
305	115743	color_cast_s2	holdout	2	0.06758916935970419	1	True	-0.2857179059244901	0.48948097117545036	0.041745690914300415	4	0.08952422440052032	-2.7334149876878655e-07	-0.7715121335786767	-0.2937044258687217	0.1315347759820135	0.06548664273260088	0.3436393928242306	-0.31762545890514504	0.2139632114515519	-0.17933939888635675	0.1232156023334405	0.586312965202049	0.2052172570436851	-0.004465887098600831	-0.2274720101763393	0.7318333150676501	-0.09675932995425791	-0.047276537561458644	-0.7144096917683085	-3.176159044621528	-0.5634059222396893	0.08952422440052032	-2.7334149876878655e-07
306	130522	clean_s0	holdout	2	0.0629655423541903	1	True	-0.06626986303020072	0.2464632669734256	0.15003487481725675	9	0.3639829754829407	-3.549297616700642e-05	0.3986771365852793	0.061971057686907506	0.49507048278061777	-0.12249085211656043	0.7147595752418443	-0.2021279862772821	-0.12340237813017779	0.10075820972875908	0.007789916249363077	-0.42938705403354144	0.6268133608348688	-0.21533436354702928	-0.500691830890326	0.3482548771095519	0.007302875581962678	-0.06538422311173384	-1.4005423149630594	-1.8968875131211578	-0.12256615242314964	0.3639829754829407	-3.549297616700642e-05
307	130522	gamma_s2	holdout	2	0.014759242556598022	1	True	0.15279501588857872	0.6277455276849091	0.21000235031869946	7	0.3954063951969147	8.095227599369537e-08	0.3293784566319939	0.4261184051086122	0.0309264944250831	0.003924442563314479	0.8015830650518485	-0.24570085466315383	-0.07778230550348811	0.0025846885338353543	0.09850120912055088	0.4641749948631612	-0.3089375171469612	-0.17474539789767785	-0.6592064777593647	0.4614449579868494	-0.027992791865569647	-0.024341659369918008	-0.4656204053252028	-1.5606365563287294	-0.419674189160938	0.3954063951969147	8.095227599369537e-08
308	217700	clean_s0	holdout	2	0.10476505610603826	1	True	0.6058966416635939	0.09542467271048177	0.040642258185685044	20	0.10613109171390533	-1.115383656724589e-05	-0.012253509537574892	-0.10732631089566866	0.42606695010725926	-0.7984183490418476	-0.40821888231008785	-0.05154665843069314	-0.0028767530862253824	-0.004244859712785587	-0.01217951383130155	0.8579485327004086	0.048242217618949354	-0.24277291350344474	0.20655594769277943	0.3295561419113364	0.07935510476140269	-0.21199087878645534	-2.349418110155187	-3.202946911638372	0.021821584670444576	0.10613109171390533	-1.115383656724589e-05
309	217700	contrast_s2	holdout	2	1.017144071681546	1	True	0.1014820257559538	0.8019124921524886	0.06466536940138719	18	0.20936991274356842	5.300249540596269e-06	-0.3152979272124794	-0.07393260293792596	0.3895503820089226	-0.5974438857698964	-0.5792004367967379	0.21451024401240149	0.06221867351320505	-0.03276486598748154	-0.03078825000180788	-0.7010236438887167	0.6157302560901406	-0.21833373641921314	-0.2382490775328664	-0.04716026371294241	-0.01611001987302554	-0.14689560734492127	-0.22075578909684204	-2.738529469575966	0.5635243673958519	0.20936991274356842	5.300249540596269e-06
310	303520	clean_s0	holdout	2	0.19990808998379161	1	True	0.15687524956053708	0.28935634732304477	0.09550149743969626	17	0.14766645431518555	1.0462909813213628e-05	0.005359153907522019	0.09982110504518918	0.7677423303494159	-0.4483131790944724	-0.141055419554732	0.4041751000186163	-0.006170854142781397	-0.12767854866118092	-0.14786782974722693	0.017064327728716026	-0.5418012396693519	0.25790185876939925	-0.715180035089027	0.3234125096233595	0.010414687366424294	-0.03994198137737208	-1.2400963147105983	-2.3486133516110916	-0.2940428449089089	0.14766645431518555	1.0462909813213628e-05
311	303520	color_cast_s2	holdout	2	0.3578570991083944	1	True	0.1935581461994056	0.5682385201709851	0.08423970103923964	14	0.18362966179847717	-2.661201961018378e-07	0.08555776554086969	0.8005334215050919	-0.5652526202234784	-0.020171249161518058	0.02736702312458347	0.13542757077383955	-0.1091071621395207	-0.030244869526855678	0.04238298469561513	0.6460037533301501	0.11858017384286819	-0.12217675530619393	-0.2955807437972976	0.6766152725603639	-0.054215304288830826	-0.061472869766456356	-0.5652140185266066	-2.474088960067752	0.5475282068094764	0.18362966179847717	-2.661201961018378e-07
312	528802	clean_s0	holdout	2	-0.0006966373280278303	-1	True	-0.019365005053951223	0.0024304615245840785	0.0905199928517375	1	0.001341872732155025	-8.864544361131266e-05	-0.1438178834981186	-0.6507814337668463	0.4758098855218342	-0.049329744961504336	0.3577765189990771	-0.4198803561836072	0.1492340674721911	0.01992767369936229	0.14818162806454876	0.52331265463032	-0.5691156652927266	-0.2049721217753764	-0.5318385442557322	0.20274437460950145	-0.10431059703095266	-0.05866549372775837	-6.019674111439861	-2.4021845371746307	-0.914696449620833	0.001341872732155025	-8.864544361131266e-05
313	528802	gamma_s2	holdout	2	0.0023443187059577607	1	True	-0.2182965833290273	0.0012428210404466181	0.07404374956140855	1	0.0009332115878351033	1.1163214708176383e-07	0.04847520265371162	-0.09445020172410898	-0.0725147642279336	-0.10481059349533296	0.6924365517459677	-0.6955320181650645	0.02478142904607579	0.09294286019193969	0.17039654735255463	0.5809912709506158	-0.5050021485697873	-0.35956711734626134	-0.4720450750943199	0.13595025321471438	-0.08583444333264677	-0.02054024911074599	-6.690371449910704	-2.6030991501711087	-0.39776336859224276	0.0009332115878351033	1.1163214708176383e-07
314	242677	clean_s0	holdout	2	0.10887063355009316	1	True	-0.044029681118014	0.15934701981765734	0.16899084902438694	9	0.13936138153076172	-1.9443134078755975e-05	0.1596861680278689	0.2663639184138941	-0.2490525951919694	-0.524397000841717	-0.7016900824800066	0.1403774194508081	-0.20036661253803162	0.11962278156415322	-0.0004359506631236915	-0.5086881731294303	0.7648461277573061	-0.3580555363367505	-0.15549651230303901	0.03866345786407994	-0.005669975642914544	-0.04833848643137069	-1.8366709404043946	-1.777910713303883	-0.028397927392625404	0.13936138153076172	-1.9443134078755975e-05
315	242677	contrast_s2	holdout	2	0.014414268089658391	1	True	0.5937878843864415	0.759676827762457	0.030143977850034906	6	0.23400892317295074	6.4878086050157435e-06	-0.005716476903069737	-0.3617573634041192	-0.6115166876704734	0.6264200682402016	-0.28801547187800247	-0.04244294936092239	-0.04988079112403558	-0.1245060697469651	0.12572245836885712	-0.15716514315111907	0.7613717497861152	-0.5509980790397725	0.20923746272932978	-0.11255103285073992	-0.026218679191255742	-0.13810027788542237	-0.27486216276327036	-3.5017701153603857	-0.7915953239954504	0.23400892317295074	6.4878086050157435e-06
316	155588	clean_s0	holdout	2	0.21890008131842337	1	True	0.2521117006385621	0.1439942643725637	0.1441349283259111	20	0.0854310616850853	4.5439657696988434e-05	-0.38641484581343294	-0.43803425875772445	-0.20513515410019056	-0.02190744414550732	-0.766690352269979	0.07329861579204297	0.13085710023270156	0.07706376253959835	-0.09493428683102684	0.13611967686872684	-0.7537472538828754	0.5822046757579021	-0.21144850678425584	0.12697563334382558	0.03587452083888442	-0.05693367895231373	-1.9379818109385423	-1.9370054158485193	0.2906539592818551	0.0854310616850853	4.5439657696988434e-05
317	155588	color_cast_s2	holdout	2	-0.06389765043430945	-1	True	-0.3645671035787572	0.22076780220823936	0.08966553482302546	20	0.10424214601516724	9.950705504024882e-08	0.3210524598562375	-0.6240867422050136	-0.02497042325623522	-0.2519469168881825	-0.004070385334197156	-0.6470008564459325	-0.1545915191067496	0.028549451655063746	-0.1545497747537475	-0.4705319607862395	0.02799721757848806	-0.042300329358933096	-0.8277615688239217	0.247369185896557	0.03312791620853265	-0.06828390102081934	-1.5106437985401722	-2.411668810908461	0.09024297894192566	0.10424214601516724	9.950705504024882e-08
318	387352	clean_s0	holdout	2	0.03801710587715246	1	True	0.3564881667111286	0.24138137871075818	0.12159331111946049	7	0.19022059440612793	9.181682798953261e-06	-0.3929505485229733	0.2826425318697466	-0.420003850448891	-0.44943777881013175	-0.5757150025079565	-0.007995520075212044	0.1724935532257593	-0.16136850936081443	-0.0670152054186314	0.462261018138966	-0.8456230167587033	0.13276899855616173	-0.21554476156143132	-0.025281952434743755	0.025437670925257925	-0.03704083460306966	-1.4213771120191614	-2.107073318196079	0.5871413593512628	0.19022059440612793	9.181682798953261e-06
319	387352	gamma_s2	holdout	2	0.05864665194982789	1	True	0.013699076233833679	0.14492109809576917	0.08680757211817637	7	0.17120975255966187	-9.722680260892957e-07	0.7229603480741906	-0.03720645987234951	-0.3810560643022317	-0.2839118807092703	-0.18885952483671356	-0.3702784949055987	-0.2735211355709696	0.0504622510188825	0.0439685133887911	0.2555686721069158	-0.856537601227198	0.16640525957049127	-0.40918508363771267	-0.018306813655132304	-0.015892895749482782	-0.0581712530634609	-1.931565835722243	-2.4440614247246644	0.38689181363799474	0.17120975255966187	-9.722680260892957e-07
320	454916	clean_s0	holdout	2	-0.054054287458268506	-1	True	0.28942922968747237	0.12492648229185474	0.44155748752155133	5	0.03295430541038513	-7.903327059466392e-07	-0.008832159793929156	-0.7455596361876737	0.35044580113547247	-0.298776205617066	-0.37250878030731976	-0.23182760567997296	-0.010523149827948193	-0.19840810065366948	-0.0497714389315441	0.6371667898427607	-0.7456479298941986	0.038873403994788676	-0.1646330791636514	0.06854629851754433	0.026086228465713415	-0.03944834317246863	-2.0800298563601474	-0.8174470578505492	-0.6945411802198447	0.03295430541038513	-7.903327059466392e-07
321	454916	contrast_s2	holdout	2	1.0713178865952162	1	True	0.18425124513558241	0.6324130864089151	0.2164539423471	3	0.10885348916053772	1.4663119145552628e-06	-0.35141224407085714	-0.584043771068795	0.5969711137015045	0.14473916079295612	-0.23481995547519338	0.2831191111298685	0.14640471294263405	-0.036704092148498596	-0.04282761014303824	-0.5124476385321627	0.7794267461440523	-0.3438017679771696	-0.08961530800028214	0.009227961476037383	0.010414039288243835	-0.040410325150729696	-0.45821248061311226	-1.5303774915935786	0.7565396348061947	0.10885348916053772	1.4663119145552628e-06
322	16180	clean_s0	holdout	2	-0.31706403433619834	-1	True	0.3055734691677586	0.15253897069292657	0.2523844014106228	7	0.2129267156124115	-6.87738702254137e-06	0.09606720933807783	0.3324029554018717	0.4961836471577974	-0.7228780539883048	0.30062434395532656	-0.14060208347919861	-0.031191956317289424	0.020287771590048263	-0.002173041892144382	0.65874702369901	-0.6961425171659426	0.23775947430294334	0.15394622982591077	0.03348333226593223	0.0009327384241870318	-0.009067502608168713	-1.8803351700469244	-1.3768019512881446	-0.25716583503161167	0.2129267156124115	-6.87738702254137e-06
323	16180	color_cast_s2	holdout	2	0.19417878103509673	1	True	0.1499753741365959	0.3752873195481177	0.07344276477518867	8	0.23007681965827942	-3.2323990240001876e-07	0.02668006654192308	-0.573881071683577	-0.5293731844278019	0.06215292617148941	-0.2931406252508143	-0.5395396341641632	-0.008645215011301081	0.09349092060387047	0.13463313246320577	0.5260486728996634	0.4755691799991503	-0.26352626944936486	0.6305494290858917	0.07757527334250836	-0.07695704126188099	0.0012968989784536713	-0.9800633609176541	-2.6112488866439274	-0.7923378852751354	0.23007681965827942	-3.2323990240001876e-07
324	526337	clean_s0	holdout	2	-0.14976997632617758	-1	True	0.09410471471351581	0.06714940931121599	0.18086606852526516	19	0.12010551989078522	7.709857527515851e-06	0.24692369679440854	-0.4267565982717688	0.17516012235261877	-0.5178814512125116	-0.5673497195748003	-0.1458047413278998	-0.09982618266195692	0.32390621196634467	-0.08009844962691783	0.17451104380299917	-0.7937688461995689	0.47050761424037074	-0.3072257444100692	0.1143159503736054	-0.00636585666791976	-0.06471026983930105	-2.7008351525934122	-1.7099984745101402	-0.3396437058380571	0.12010551989078522	7.709857527515851e-06
325	526337	gamma_s2	holdout	2	0.1982343530843001	1	True	0.3367830015332283	0.15178409241919874	0.14643571886242696	20	0.18145284056663513	-6.993831789259275e-07	0.3396000083023625	0.4272517921935051	-0.7961887638415132	0.14213666468931724	-0.0043365436640836405	-0.16047374425801864	-0.10548530188508905	-0.10540675584557951	0.14445672290137382	0.2346287464400903	-0.8548123341815921	0.24014505053824728	-0.347404134638376	-0.023540730963697538	-0.08529872359350488	-0.08478303808584094	-1.8852962125275978	-1.9211687259059635	0.887247117950249	0.18145284056663513	-6.993831789259275e-07
326	5883	clean_s0	holdout	2	0.0011584158909814792	1	True	-0.1330507182270671	0.143317866285839	0.08846698384482123	15	0.1633979231119156	1.383628841722384e-06	0.02412409283347569	-0.22582550212792651	0.5994832686148078	-0.5054133108628694	-0.49830788528298076	0.26441160023606	-0.10108301911326996	0.07180561917824672	-0.2123088835404871	-0.31926477584336527	-0.5415911872369633	0.235121780839251	-0.7017785318093478	0.054854391620896656	0.06044878293719946	-0.0723568074747286	-1.9426902744120058	-2.4251258604629236	-0.023632221039174377	0.1633979231119156	1.383628841722384e-06
327	5883	contrast_s2	holdout	2	0.30314778522234154	1	True	0.2598065061835759	0.2403031107095188	0.1141371124787346	13	0.18114134669303894	-2.888286871893797e-07	-0.23722281133888304	0.5276521534501744	-0.5467113259690002	-0.30555317010194827	-0.4808500863945741	0.11270171281654483	0.04497660791997883	-0.16465464497540017	-0.015087245822409156	-0.44530184765386616	-0.4275823331493455	0.782793583920144	-0.06895809497954751	-0.015243876869384918	-0.0013260104384410507	-0.029947284937751825	-1.4258541912110634	-2.1703548122509217	-0.20049458175262766	0.18114134669303894	-2.888286871893797e-07
328	444566	clean_s0	holdout	2	0.10252393476486464	1	True	0.44852432036981804	0.16435504578207197	0.035560636589268294	2	0.048524245619773865	-8.136616997944657e-07	0.49309446856491806	0.6240318286671993	-0.4214639995675899	-0.31394075067124844	0.10648226978006406	-0.15714930669245325	-0.2320986865668799	0.0367048406581913	0.05491109933505313	0.09593029088857725	-0.8735434986635014	0.35882698316819456	-0.13045367071294547	-0.20798797848241446	-0.0820151449076809	-0.1701277728850805	-1.8057262778946215	-3.336515966633107	0.37404189675537725	0.048524245619773865	-8.136616997944657e-07
329	444566	color_cast_s2	holdout	2	-0.07107206991023378	-1	True	-0.14775559366001256	0.634853540739669	0.046805790611210506	3	0.2901025414466858	-4.448051811323239e-07	-0.2297999471116832	-0.4960034336627138	0.7526013024561906	-0.09520113900054347	-0.2118800751509271	0.2692623073767909	0.07622771347633561	0.049945771109211966	0.020472660431012726	-0.09443733156003734	0.06107352946172797	0.00925762216792801	-0.8024628196895699	0.5614656228740684	-0.09614896086541243	-0.13569058788969277	-0.45436095119486275	-3.0617483526824496	0.39432033126427074	0.2901025414466858	-4.448051811323239e-07
