config,group,detector,case,AP,AP50,AP75,AP_delta_no_adapt,AP50_delta_no_adapt,AP75_delta_no_adapt,AP_delta_full_hybrid,AP50_delta_full_hybrid,AP75_delta_full_hybrid
support_confidence_high_75,aggregate,source,gamma_s2,35.40734536478524,56.3804334082894,38.102046436394275,0.1109404055181118,0.14102768485628747,1.0677649556803392,0.1292430759770924,0.19749094194797534,0.17361453717366082
support_confidence_high_75,aggregate,source,contrast_s1,35.96494412339703,57.1524554961377,38.82961643718463,-0.04550412361981615,0.050480915566186724,-0.06706241903469135,-0.013251404295649971,-0.015433816859677929,-0.13081345748780504
support_confidence_high_75,aggregate,source,contrast_s2,31.20133209640944,50.42409216641136,33.02668222205621,0.053258850023579773,0.03840190656938525,0.15514704008861013,-0.059705720816233265,-0.22134686039148033,-0.1309385543133479
support_confidence_high_75,aggregate,source,color_cast_s1,36.526355203298984,58.25027875041995,39.81493905511234,-0.007072458796425485,0.04202641192865286,-0.17521044042489997,-0.03444840910722946,-0.021139531366665132,0.0648169101247098
support_confidence_high_75,aggregate,source,color_cast_s2,35.742801471145164,56.973781163036065,38.195695356194044,0.08480286015637994,0.12553504797157,0.1967298578939236,-0.0037480893537666926,-0.002886167352977864,0.018013088335705474
support_confidence_high_75,aggregate,source,clean_s0,37.51944143531689,59.33652515720518,40.120147238105595,-0.05840198195709023,-0.0948477085213506,-0.16175943840563423,-0.04049127709805922,0.006583500628698502,-0.10192525422600407
support_confidence_high_75,aggregate,target,gamma_s1,38.296187153236765,57.54813396909297,39.54607497707477,0.10347236963739737,0.05944230051783128,0.06163808240953195,0.013528679015711864,-0.00029332811144477944,0.020545434986751765
support_confidence_high_75,aggregate,target,gamma_s2,36.49564577732693,55.37169319657861,37.53015855184993,-0.05845176481656944,0.034736858544659466,-0.14046100784211868,0.04690870857175233,0.004478837909216438,0.11034334708688864
support_confidence_high_75,aggregate,target,contrast_s1,37.717103298180874,56.553503740994614,38.60627230296641,0.1050070577938933,0.043185093733777435,0.1864801140993022,-0.0132835144854071,0.04745270228708742,-0.10215630543572995
support_confidence_high_75,aggregate,target,contrast_s2,33.25456448630286,50.364612883047485,33.98667647540376,0.15362454777320678,0.19653030597097665,0.3921524467936144,-0.04160196680165762,-0.03633114736747434,0.016268757504717124
support_confidence_high_75,aggregate,target,color_cast_s1,38.167217273816675,57.22634322945074,40.22216732408601,0.01517466483795804,0.09048260473085712,-0.19445408217119708,-0.018223927619803737,0.0070806784346344465,-0.10350044086898658
support_confidence_high_75,aggregate,target,color_cast_s2,36.98262904088127,55.40386487058837,39.070879327451884,0.10915608222030748,0.09063757899816505,0.14774894781955372,0.01902533691244268,0.022944101678135098,0.03073715323049231
support_confidence_high_75,aggregate,target,clean_s0,39.29817409915487,58.727931328333895,41.93303311245935,-0.017413680250111252,-0.0430085008856218,0.20803337807215883,-0.07836100098564946,-0.08306481923449072,-0.039391644310027285
support_confidence_high_75,aggregate,ssd,gamma_s1,24.188145878097124,40.43597579331786,25.06527880637432,0.00970524761605418,0.07166683457678902,-0.0002494796500718266,0.008588956711097495,-0.010927624446438466,-0.0582555373139948
support_confidence_high_75,aggregate,ssd,gamma_s2,23.266576111594166,39.1541241776096,23.748296797294337,0.008846655455735375,0.012037441899653833,-0.09097061656216099,-0.10941405400168025,-0.20611688663055294,-0.030514598399561388
support_confidence_high_75,aggregate,ssd,contrast_s1,24.715404430046288,41.50427099653749,25.208826592891054,0.042065798277185484,0.10057016175512024,-0.034806986958674235,-0.006466173217481441,0.04169899709051128,-0.031021597132668832
support_confidence_high_75,aggregate,ssd,contrast_s2,22.922537891023797,38.859670459362896,22.497536851131077,0.030333568900861585,0.032366495510138815,-0.14596020731482418,0.006316074192661003,-0.07924918635835998,0.09984615598963853
support_confidence_high_75,aggregate,ssd,color_cast_s1,24.269760266236236,40.72189476658992,24.607331739601356,0.031132121747484698,0.029352031459356498,0.04540260250280592,-0.01699081234907973,-0.003963380172750108,-0.008531396355201948
support_confidence_high_75,aggregate,ssd,color_cast_s2,23.62907545110238,39.64951579850632,23.983054476507792,-0.03883164166818831,-0.03667796972925963,-0.0554406015029707,0.008253386172232813,-0.005197301590159631,0.03116029451902813
support_confidence_high_75,aggregate,ssd,clean_s0,24.784918115484878,41.54568214486149,25.51581169086068,-0.05101118413706751,-0.034838179906787614,-0.0729185848905245,-0.04688985045773475,0.016549043244723505,-0.06598479773797239
support_confidence_high_75,block_1,source,gamma_s1,40.79406873334814,60.565824286215296,45.994700933103886,-0.1896839576918219,-0.052394264452382266,-0.1492252485434109,0.12673078111498648,0.033990034123965174,0.20228022217068098
support_confidence_high_75,block_1,source,gamma_s2,39.530544258535606,59.31787255669175,43.06457353117484,-0.15676887489735059,-0.22603864816520547,-0.5943750068568121,0.019382404861084668,-0.010852567039343342,-0.006514046309669119
support_confidence_high_75,block_1,source,contrast_s1,39.50439636397072,59.65471583913819,42.70302753894046,-0.11966613623485833,0.3591844516706466,0.04464353645902697,-0.07550282558491661,0.1314143436200954,-0.3456719952011189
support_confidence_high_75,block_1,source,contrast_s2,35.41818261592119,52.78719611810834,38.891159683403934,0.06897300301226261,-0.12014028478171124,-0.1608160553805249,0.07629854610206044,-0.28283531549370133,0.47078540623552434
support_confidence_high_75,block_1,source,color_cast_s1,40.725546537084725,59.687533485319555,45.57026670631866,0.19672745363807365,0.14178831988459484,0.07594655577091158,-0.08640899812934477,-0.06747761644712025,0.1363025372320359
support_confidence_high_75,block_1,source,color_cast_s2,39.31146980493357,58.2407178980787,43.29788598769489,-0.008816470031702828,-0.10419653337971901,-0.5830825588180599,0.05618602607944112,0.117462918841027,0.03479482469052608
support_confidence_high_75,block_1,source,clean_s0,40.908167271683425,61.306408232597256,43.99374815636071,-0.362779169744637,-0.37516011257426873,-0.4735283116200806,-0.16905731814707559,-0.13290979845962392,-0.595520293463403
support_confidence_high_75,block_1,target,gamma_s1,42.305627503806136,59.26836335203794,45.71170757853839,-0.34921509326383826,-0.29543596981969067,-0.4580926796554585,0.004979939771415642,0.14636655603212922,0.04890999989652922
support_confidence_high_75,block_1,target,gamma_s2,40.74792383698109,57.81271111467722,43.79919057290096,-0.1357735319315767,-0.156879548090183,-0.19783003637559582,-0.01872425487591256,-0.15846865408127853,0.18885068154663176
support_confidence_high_75,block_1,target,contrast_s1,41.83321466462452,58.327317393257836,44.30720953420634,0.40644331275425105,0.3268498875247605,0.5265005154782842,-0.06647060375329916,-0.10806377911345422,-0.030926746074894096
support_confidence_high_75,block_1,target,contrast_s2,37.49157741463105,52.50806085506482,39.530928285984594,0.4922359151231792,0.51792268765396,0.3826085695463777,0.01152476086581089,-0.06660333411292463,0.14821173618443373
support_confidence_high_75,block_1,target,color_cast_s1,42.516026186329256,59.36865680779761,44.32746460427738,0.005182000378434193,0.06487372510569633,-0.401189826202758,-0.08027680799281289,-0.03864955158701111,-0.20194670804982162
support_confidence_high_75,block_1,target,color_cast_s2,40.790264082097195,57.47766181348486,42.50249768246835,0.1712808618604733,0.16214200834470116,0.26080564731479905,0.17789777555970998,0.04848633460673435,0.39634548836385286
support_confidence_high_75,block_1,target,clean_s0,43.26812437588296,60.67935205105866,46.425562499691615,-0.061462645474519295,-0.0346993437821741,0.19030232832225602,-0.1290992541996827,0.00758716991247077,-0.2865580436641535
support_confidence_high_75,block_1,ssd,gamma_s1,29.048208985615332,45.65175451521104,31.065577929942005,-6.05664686792462e-05,-0.08839583053231737,0.22880611541554186,-0.024333634578893593,-0.06822448527654124,0.00555072593255157
support_confidence_high_75,block_1,ssd,gamma_s2,28.201424615715805,44.44234828346511,29.153794584484128,-0.09354169372828847,0.048059565835567586,0.10731586421166561,-0.037263947461380065,-0.06455939395961785,-0.1364022766530748
support_confidence_high_75,block_1,ssd,contrast_s1,29.19315482732082,46.4810175587999,30.221406673881912,-0.03602199798622974,0.32480340186347156,-0.07191375477964557,-0.00017427635720101975,-0.010996861633544297,-0.053819296177837206
support_confidence_high_75,block_1,ssd,contrast_s2,27.70840406371705,43.67302561843127,27.712395745250017,0.11404874779517016,0.16401194049281975,0.06827328138434008,-0.007836033278635357,-0.21542528670437933,0.03899201671435648
support_confidence_high_75,block_1,ssd,color_cast_s1,28.665362720313404,45.79791646447845,30.0249975703801,-0.00838866236405611,-0.051798033473199334,0.11915293456900566,0.005072273267597849,0.10547443099855336,-0.0034103515859806866
support_confidence_high_75,block_1,ssd,color_cast_s2,27.694324409324334,43.73756195466799,28.708063829870646,-0.05011479272644115,-0.005402564639273022,-0.11561000905340735,0.01791687497895711,0.0036154849265834788,0.0014212694861015507
support_confidence_high_75,block_1,ssd,clean_s0,29.451326158125813,46.41682440270684,30.78031226177752,-0.08144026113516278,0.0021211543676846745,-0.09730167532388534,-0.07915299518224117,0.05871303125949967,-0.13078848608446547
support_confidence_high_75,block_2,source,gamma_s1,42.595532243991194,64.21435628030447,46.47403773182224,0.08999714566362838,-0.09155066853073768,0.04045906688068812,-0.11065656572246674,-0.046316558040004896,-0.16340324113587879
support_confidence_high_75,block_2,source,gamma_s2,40.70922674960064,61.42130261850915,45.06856130899982,0.02874640036318321,-0.06609867515434686,0.24818487746010587,-0.09077654230656429,-0.03221226565608415,-0.06370028122258398
support_confidence_high_75,block_2,source,contrast_s1,41.494938051323594,61.67717792312316,45.80835496971798,0.10925238739074028,-0.2813871853623917,0.13065476380936247,-0.0790286212117075,-0.3346980982764758,-0.030210054559359767
support_confidence_high_75,block_2,source,contrast_s2,36.11097917839186,56.61345705657411,37.804268269454035,0.14963965825128822,-0.15326526733968615,1.091926742638949,0.018163173366114727,-0.22784957162071962,-0.21910970440361943
support_confidence_high_75,block_2,source,color_cast_s1,42.39405165449208,64.23869191594721,47.34322544460313,0.11405336744816919,-0.3543977995552505,-0.2039294963476601,-0.12011609462299622,-0.014265481505637556,-0.20719160889513533
support_confidence_high_75,block_2,source,color_cast_s2,41.596186746333615,62.95355979020967,45.416430605139254,0.0013379169724991868,-0.10518281822808895,0.2211053558505427,0.405951052060044,0.42987196686038454,0.6683101839030425
support_confidence_high_75,block_2,source,clean_s0,43.621108610041595,65.62474301935153,48.10683952555227,-0.2511661416837452,0.09481970123911276,-0.08313635391302698,0.08673237173836279,0.28437669242621366,0.27907238033911264
support_confidence_high_75,block_2,target,gamma_s1,44.73451717373987,63.428204152838276,48.872228391027974,0.22568387457375105,-0.009121672192446972,0.2556392609575575,-0.02145610242724194,-0.05176935652861925,-0.08505642510426292
support_confidence_high_75,block_2,target,gamma_s2,42.73958779939196,61.279589126285394,46.522211581390124,-0.13559556924247484,-0.29530737927184747,-0.09122478946008705,-0.01924555606261369,-0.08317239583952585,0.16373713602406692
support_confidence_high_75,block_2,target,contrast_s1,44.625969503482175,63.121221336693864,48.70013831989346,-0.11095433005487432,0.07399896546382845,0.04196699427982398,0.0571697665185833,0.07833589963919252,0.11308993480513285
support_confidence_high_75,block_2,target,contrast_s2,39.46666248947703,56.89694614810444,42.51384131489015,0.6191768276831322,0.8865782356988428,0.7023548325272688,-0.2758545013909264,-0.31225384639079756,-0.10896177878050861
support_confidence_high_75,block_2,target,color_cast_s1,43.84342667413816,62.35656491934042,46.855913400212714,0.07178808050875007,0.22727737478057675,-0.34154343957010225,0.0364616247934435,0.24780476409169694,-0.066748576758896
support_confidence_high_75,block_2,target,color_cast_s2,42.435351775605085,62.17814484078213,45.63846127295194,0.05814846236230076,0.06825300206403373,-0.08445130696482228,-0.02113996012558239,-0.044644171618857253,-0.020074515476242727
support_confidence_high_75,block_2,target,clean_s0,45.316675816554124,63.435820822795655,48.914664454467285,-0.28879537983222403,-0.44812920799860434,-0.2163624846574841,-0.10376136360057409,-0.1524291191562166,-0.03995439446759508
support_confidence_high_75,block_2,ssd,gamma_s1,29.22721231142861,47.84260842847479,31.423093452478174,0.19408208028779406,0.15638253482782027,0.6178852732529494,-0.004340759161258756,-0.0011073052846199971,0.013351321576948738
support_confidence_high_75,block_2,ssd,gamma_s2,27.885373492855493,46.438787267725054,29.513826538965453,0.055681023511161554,-0.13277602395974641,0.014039867057985544,0.10209490576888469,0.06521473900485963,0.1480484207482924
support_confidence_high_75,block_2,ssd,contrast_s1,29.557925791997153,48.36055337753515,30.968963563607588,0.09768699729778008,0.06996057091215313,0.08564497399547455,0.13491485694327454,0.24370140795431094,0.12121026051539197
support_confidence_high_75,block_2,ssd,contrast_s2,27.786104773486958,46.12681435346443,28.5235203120476,0.13947320028616095,-0.0876224328589803,0.01784525580852403,0.13101857969214925,0.08214213395553172,0.3195135380133385
support_confidence_high_75,block_2,ssd,color_cast_s1,29.561376776786506,47.868621026541625,30.385266370623405,0.15468096521088492,0.05793786731764783,-0.00876277131044989,-0.023073902696402193,0.005318863245418193,-0.03875449502155348
support_confidence_high_75,block_2,ssd,color_cast_s2,29.193459540321033,47.852719420709214,30.686196893216188,0.030896570437849435,0.08032508292029061,0.044464332041993515,-0.0003463915052015487,-0.055345951825291895,0.03533822228332095
support_confidence_high_75,block_2,ssd,clean_s0,29.938911645266437,48.72374822204906,31.77541410764078,-0.012140491855361368,0.007940847653070682,-0.14490453312684948,0.004065074369719035,-0.0036728236259775393,-0.002726456816698475
support_confidence_high_75,block_3,source,gamma_s1,39.30084891772858,60.654263916589166,42.660050616520195,0.033361056119790566,0.23141579593790595,-0.16195833594640496,-0.3233270852111225,-0.5700431466951317,-0.5876274985236851
support_confidence_high_75,block_3,source,gamma_s2,37.51299892859999,58.23037703601869,40.20439472466483,-0.1466653564240472,-0.18084318107762787,-1.31910437493572,0.24410326312100938,0.3346446495403499,0.5880200938581104
support_confidence_high_75,block_3,source,contrast_s1,39.3549425960975,60.13417857341782,43.35798093015194,-0.2431104427553621,-0.10833223262173286,-0.38140217468482507,0.055403740710291416,-0.09615802118390082,0.21380472018007746
support_confidence_high_75,block_3,source,contrast_s2,32.72312617549036,52.79672171926267,34.37027286783784,0.0851440502937173,0.1871912546705934,0.3443683211217352,-0.38219400187815,-0.17570584583228577,-0.7348146900613917
support_confidence_high_75,block_3,source,color_cast_s1,40.41495255220517,62.586560600983155,43.61330679231244,-0.05840329508901565,0.0569908786136053,-0.6541143401563587,0.05857790306177946,0.002817588240000557,0.4751127775176056
support_confidence_high_75,block_3,source,color_cast_s2,39.432475218937086,61.35555802229502,41.68597793895227,0.02177756806965303,-0.28012788004161404,0.5759133849539688,-0.059014264120321736,0.11375112502370888,0.003291092811158469
support_confidence_high_75,block_3,source,clean_s0,41.80063948783771,63.35731282944087,44.925451364438196,0.10974860733460323,-0.10384669399366997,-0.09489346529853449,0.059701943454321116,-0.05499433596013459,0.11896618538832504
support_confidence_high_75,block_3,target,gamma_s1,41.25686236252843,60.1454109790055,43.920261261456176,-0.048786239393328046,-0.0044238422392206544,-0.2768035364915433,0.24325718613368852,0.19761423404811573,0.15730373915742168
support_confidence_high_75,block_3,target,gamma_s2,40.063741698534265,58.6285448915659,42.00237036550728,-0.04250812643286084,0.024510180622483446,-0.48635343498976136,0.06761072614834274,0.1494424475922851,-0.15837846736482808
support_confidence_high_75,block_3,target,contrast_s1,40.75139215613403,58.34476494860048,43.64615942815555,0.06345646097721258,-0.3120803294097696,-0.01765467857965941,0.037665051252810944,0.13184017209989518,-0.167341786249664
support_confidence_high_75,block_3,target,contrast_s2,35.660749570956,51.68195911253718,37.56554015604159,0.0014559809834502335,-0.045905379545319036,0.6397339303354455,-0.046443642137600216,-0.10337598263311376,0.07562899354148778
support_confidence_high_75,block_3,target,color_cast_s1,42.20390663485875,61.84222989658051,45.08207601704084,-0.1094559190434663,0.715579751985651,-0.06813419922327424,0.08131072514916404,-0.02210523463291869,0.013248236381729894
support_confidence_high_75,block_3,target,color_cast_s2,41.34678599407073,59.96955933044442,43.48395735445577,0.19538165548146913,0.13406172554494278,0.1982814742212069,-0.018784050655706874,0.08528124601141496,-0.02547773115453844
support_confidence_high_75,block_3,target,clean_s0,42.79572558625836,62.1247140446588,45.381177556580546,-0.11498119141465923,0.08517949517046208,0.5787298290812093,-0.015997338884132795,-0.031890799640355016,-0.23715414760800968
support_confidence_high_75,block_3,ssd,gamma_s1,28.201852609834603,44.92259207251014,29.97381022084812,0.014350010630936882,-0.06408047169616515,0.07514935881324791,0.05202032326750983,0.05749545229215558,-0.0003876400870184149
support_confidence_high_75,block_3,ssd,gamma_s2,27.22003823287622,43.443477736975666,28.834350800690462,0.011774317632495812,0.05567526699720715,-0.057208894449295444,-0.3393414128047334,-0.7551777889045375,-0.11425942944057743
support_confidence_high_75,block_3,ssd,contrast_s1,28.292190997555274,45.658774869178195,29.811211813479726,0.06972813638232433,0.12138328901525886,0.00042113064383508814,-0.09416337454343782,-0.09296599582860887,-0.06431917293728273
support_confidence_high_75,block_3,ssd,contrast_s2,26.77361883343527,43.66282405674267,28.140445320375,-0.09011322101841746,0.047858305136860846,-0.7162451860643848,-0.011675133106681113,-0.0227884470316686,0.05804384613072866
support_confidence_high_75,block_3,ssd,color_cast_s1,28.145430394853744,44.414898336674376,29.654788704985908,-0.09144658555749752,-0.13563619640238334,-0.11239374770588562,-0.17840760837780079,-0.2519864524223314,-0.22113367695210107
