config,group,detector,macro_AP_delta_no_adapt,positive_conditions_no_adapt,clean_AP_delta_no_adapt,macro_AP_delta_full_hybrid,positive_conditions_full_hybrid,clean_AP_delta_full_hybrid
gradient_cosine_low_75,block_5,target,0.042026992077244064,5,0.22977209543456611,-0.038665528180107746,2,-0.0403586941674583
gradient_cosine_low_75,block_5,ssd,-0.05269436321929666,3,-0.08062831790381919,-0.07713062166595046,1,-0.002828030121676539
pseudo_loss_high_25,aggregate,source,0.029015994694520097,3,0.001295339744655788,-0.03816619160996552,2,0.0192060446036868
pseudo_loss_high_25,aggregate,target,0.00136457060255409,4,0.02440836096480048,-0.06890703637297176,1,-0.03653895977073773
pseudo_loss_high_25,aggregate,ssd,0.01973222089150702,3,0.005854963850457362,-0.012428507912056833,2,0.009976297529790124
pseudo_loss_high_25,block_1,source,-0.04970515425628078,2,0.04734935907600435,0.004614998518503999,4,0.24107121067356574
pseudo_loss_high_25,block_1,target,0.015327781072877836,3,0.02494547785611978,-0.07820932815145731,2,-0.042691130869043636
pseudo_loss_high_25,block_1,ssd,0.0030648822200598134,3,0.09523343435697829,0.007641585894888059,4,0.0975207003098999
pseudo_loss_high_25,block_2,source,-0.018180543811129508,4,-0.058845809389185266,-0.09642895623231025,1,0.2790527040329227
pseudo_loss_high_25,block_2,target,0.07431215671145537,2,-0.15748618030247963,-0.08773985570936504,2,0.027547835929170317
pseudo_loss_high_25,block_2,ssd,0.060405960970580375,3,0.021904918236381743,0.005033702972216207,2,0.038110484461462146
pseudo_loss_high_25,block_3,source,0.09151139254887641,4,-0.0515801571415897,0.07508572179366808,4,-0.10162682102187182
pseudo_loss_high_25,block_3,target,-0.07737014364516033,1,0.03981973554122442,-0.026524779758789935,3,0.13880358807175086
pseudo_loss_high_25,block_3,ssd,0.06811220854026356,3,0.025841928842612605,-0.015754469299645673,2,-0.05543943587621447
pseudo_loss_high_25,block_4,source,0.052598759412945485,5,-0.009896620909422005,0.03216114399716049,4,-0.09828003624915982
pseudo_loss_high_25,block_4,target,0.008266436419498055,3,0.010368001956284623,-0.08997146351761205,2,-0.1295224504534398
pseudo_loss_high_25,block_4,ssd,-0.005168396967666911,4,-0.1296496068844466,-0.03679339603964623,2,0.06434055382718018
pseudo_loss_high_25,block_5,source,0.018304022679864935,3,0.0488265232246321,-0.013216020347588583,2,0.012861288429577566
pseudo_loss_high_25,block_5,target,0.04246118923087461,4,0.10810842325074677,-0.03823133102647721,1,-0.16202236635127765
pseudo_loss_high_25,block_5,ssd,0.0854850384543776,5,-0.1570338473453614,0.06104878000772381,2,-0.07923355956321876
pseudo_loss_high_50,aggregate,source,0.05285351044930683,5,-0.0435008420063443,-0.014328675855178793,2,-0.025590137147313285
pseudo_loss_high_50,aggregate,target,0.02521755180948937,5,0.0795405187595355,-0.04505405516603648,2,0.01859319802399728
pseudo_loss_high_50,aggregate,ssd,0.027476105430053927,4,0.028551807349355696,-0.004684623373509926,2,0.03267314102868846
pseudo_loss_high_50,block_1,source,-0.02208311137535668,2,-0.06917698331311839,0.0322370413994281,3,0.124544868284443
pseudo_loss_high_50,block_1,target,0.08246037483353175,3,0.1486219990852966,-0.011076734390803403,2,0.08098539036013319
pseudo_loss_high_50,block_1,ssd,0.007910267786632544,2,0.15606944773836617,0.012486971461460791,3,0.1583567136912878
pseudo_loss_high_50,block_2,source,-0.0006533165818028985,4,-0.7975699337907871,-0.07890172900298364,2,-0.45967142036867914
pseudo_loss_high_50,block_2,target,0.13539463137452282,3,-0.20192355903544956,-0.026657381046297595,2,-0.016889542803799618
pseudo_loss_high_50,block_2,ssd,0.04806574360004164,4,0.006395955563109901,-0.007306514398322528,1,0.022601521788190304
pseudo_loss_high_50,block_3,source,-0.006363260875277832,2,-0.042538375028733366,-0.022788931630486158,3,-0.09258503890901548
pseudo_loss_high_50,block_3,target,-0.07583074572366048,2,-0.013103628947686019,-0.024985381837290082,1,0.08588022358284042
pseudo_loss_high_50,block_3,ssd,0.08450674355770886,3,-0.18053385202116412,0.0006400657177996205,3,-0.2618152167399912
pseudo_loss_high_50,block_4,source,0.06967546657887329,3,0.03734159313686369,0.049237851163088285,5,-0.05104182220287412
pseudo_loss_high_50,block_4,target,0.033038253309849074,4,0.07294186083006693,-0.06519964662726103,2,-0.06694859157965749
pseudo_loss_high_50,block_4,ssd,0.0010022584149278295,3,-0.1377158147496227,-0.03062274065705149,3,0.05627434596200409
pseudo_loss_high_50,block_5,source,0.055596138406140604,5,-0.1349963705114421,0.024076095378687084,2,-0.17096160530649662
pseudo_loss_high_50,block_5,target,0.0790339312544149,4,0.19587619726589844,-0.0016585890029369166,1,-0.07425459233612597
pseudo_loss_high_50,block_5,ssd,0.10542589945286562,4,-0.11433292421644259,0.08098964100621182,4,-0.03653263643429994
pseudo_loss_high_75,aggregate,source,0.06889671933074937,5,-0.05930120153684326,0.00171453302626375,3,-0.04139049667781225
pseudo_loss_high_75,aggregate,target,0.052121890360048995,5,0.049929627141215294,-0.018149716615476857,0,-0.01101769359432292
pseudo_loss_high_75,aggregate,ssd,0.026502286516091416,5,0.01484952078977253,-0.005658442287472439,3,0.01897085446910529
pseudo_loss_high_75,block_1,source,-0.04442806028782479,3,-0.17651987538567226,0.009892092486959991,4,0.017201976211889125
pseudo_loss_high_75,block_1,target,0.09092871522428103,3,0.1906465192165585,-0.0026083940000541186,1,0.12300991049139509
pseudo_loss_high_75,block_1,ssd,-0.004738299160066591,2,0.06637347554100392,-0.00016159548523834535,3,0.06866074149392554
pseudo_loss_high_75,block_2,source,0.07368490890897565,5,-0.46037107841219727,-0.004563503512205099,4,-0.1224725649900893
pseudo_loss_high_75,block_2,target,0.16317830668303537,3,-0.18521620007118655,0.0011262942622149625,3,-0.00018218383953660933
pseudo_loss_high_75,block_2,ssd,-0.003664031896093619,3,0.022858770379929894,-0.059036289894457784,2,0.0390643366050103
pseudo_loss_high_75,block_3,source,-0.05861925978187891,3,0.04750580139739613,-0.07504493053708723,2,-0.002540862482885986
pseudo_loss_high_75,block_3,target,-0.06947654845328814,2,-0.07831071134118406,-0.01863118456691774,1,0.02067314118934238
pseudo_loss_high_75,block_3,ssd,0.07777627001961662,3,-0.1491326191668585,-0.006090407820292613,3,-0.23041398388568557
pseudo_loss_high_75,block_4,source,0.07384694920659259,3,-0.03803951051830068,0.05340933379080759,4,-0.1264229258580385
pseudo_loss_high_75,block_4,target,0.031037667550799324,4,0.14824429781929993,-0.06720023238631079,1,0.008353845409575511
pseudo_loss_high_75,block_4,ssd,0.0418520377783449,4,-0.17076116669983432,0.01022703870636558,4,0.02322899401179246
pseudo_loss_high_75,block_5,source,0.07240623291535446,3,0.0163560851484279,0.04088618988790094,3,-0.019609149646626634
pseudo_loss_high_75,block_5,target,0.0953575067749235,4,0.27505234278117907,0.01466498651757168,2,0.0049215531791546585
pseudo_loss_high_75,block_5,ssd,0.019843896660319087,3,-0.06552920173980015,-0.004592361786334709,3,0.012271086042342505
pseudo_loss_low_25,aggregate,source,-0.00816732618437547,3,0.04267843310339914,-0.07534951248886108,0,0.06058913796243015
pseudo_loss_low_25,aggregate,target,0.02450653912479857,6,0.028915791178973915,-0.04576506785072728,1,-0.0320315295565643
pseudo_loss_low_25,aggregate,ssd,0.007168639922475184,5,-0.031467829822642845,-0.02499208888108867,1,-0.027346496143310084
pseudo_loss_low_25,block_1,source,-0.007935662076161143,2,0.03451750720959712,0.04638449069862364,3,0.2282393588071585
pseudo_loss_low_25,block_1,target,0.0033349475854760335,4,-0.11396476408508383,-0.09020216163885912,3,-0.18160137281024724
pseudo_loss_low_25,block_1,ssd,0.002273171108136777,3,-0.05058297964663505,0.006849874782965022,4,-0.04829571369371344
pseudo_loss_low_25,block_2,source,0.01837541960720927,2,0.1070561857988872,-0.05987299281397148,1,0.4449546992209952
pseudo_loss_low_25,block_2,target,0.00975533083554895,2,0.024086163115444315,-0.15229668158527146,3,0.20912017934709426
pseudo_loss_low_25,block_2,ssd,0.06349493027409392,5,-0.026805014681197115,0.00812267227572975,3,-0.010599448456116711
pseudo_loss_low_25,block_3,source,0.06899715268403513,3,-0.00796067018600799,0.0525714819288268,3,-0.058007334066290106
pseudo_loss_low_25,block_3,target,0.016555027454887017,5,-0.009933609517026598,0.06740039134125742,4,0.08905024301349984
pseudo_loss_low_25,block_3,ssd,0.008494016479420238,4,0.0005005476836905665,-0.075372661360489,3,-0.08078081703513651
pseudo_loss_low_25,block_4,source,-0.0905680581205955,2,0.10871277784436639,-0.11100567353638051,3,0.02032936250462858
pseudo_loss_low_25,block_4,target,0.11127236801105982,5,0.031042718504636913,0.013034468073949701,2,-0.10884773390508751
pseudo_loss_low_25,block_4,ssd,-0.003260321969945449,3,-0.028706960698454687,-0.034885321041924766,3,0.1652832000131721
pseudo_loss_low_25,block_5,source,-0.05415561449702381,2,0.025476554443210064,-0.08567565752447732,2,-0.01048868035184447
pseudo_loss_low_25,block_5,target,0.027858021545731915,4,0.006770385403304102,-0.0528344987116199,2,-0.2633604041987203
pseudo_loss_low_25,block_5,ssd,0.014713143575703636,3,-0.013871141289162336,-0.009723114870950159,3,0.06392914649298032
pseudo_loss_low_50,aggregate,source,0.0031838693438618337,4,0.03236698318629938,-0.06399831696062379,0,0.05027768804533039
pseudo_loss_low_50,aggregate,target,0.04617260191352168,4,0.01006303843050782,-0.02409900506200417,1,-0.05088428230503039
pseudo_loss_low_50,aggregate,ssd,0.007092339453490526,4,-0.044806758079157794,-0.025068389350073328,2,-0.04068542439982503
pseudo_loss_low_50,block_1,source,-0.05415020435098709,3,-0.12918747605842884,0.00016994842379769448,4,0.06453437553913255
pseudo_loss_low_50,block_1,target,0.012925503373244681,4,-0.06637713136428691,-0.08061160585109046,3,-0.13401374008945033
pseudo_loss_low_50,block_1,ssd,-0.011794052665337987,2,-0.1629531679059104,-0.007217348990509742,3,-0.1606659019529888
pseudo_loss_low_50,block_2,source,0.07002049337314724,4,-0.08847489802477626,-0.008227919048033513,2,0.2494236153973317
pseudo_loss_low_50,block_2,target,0.044757889654706284,4,-0.041439059696685154,-0.11729412276611413,3,0.1435949565349648
pseudo_loss_low_50,block_2,ssd,0.09712768739912059,5,-0.031219874725024743,0.04175542940075642,3,-0.01501430849994434
pseudo_loss_low_50,block_3,source,-0.01132924500070187,3,0.08363888138078757,-0.027754915755910197,2,0.03359221750050545
pseudo_loss_low_50,block_3,target,0.013651594738495199,4,-0.07974855338330755,0.0644969586248656,4,0.019235299147218887
pseudo_loss_low_50,block_3,ssd,-0.0007880082680174668,3,0.02413336414721634,-0.0846546861079267,2,-0.057148000571610735
pseudo_loss_low_50,block_4,source,-0.12366941442758055,2,0.05953356013149724,-0.14410702984336554,2,-0.02884985520824057
pseudo_loss_low_50,block_4,target,0.053200216878469354,4,0.042935691272755205,-0.045037683058640754,2,-0.09695476113696921
pseudo_loss_low_50,block_4,ssd,0.029827470868748485,3,-0.08067946721356245,-0.0017975282032308322,3,0.11331069349806433
pseudo_loss_low_50,block_5,source,0.002077209325253756,4,0.13845798570178425,-0.02944283370219976,1,0.10249275090672971
pseudo_loss_low_50,block_5,target,0.03021052145443052,5,0.0723455148972485,-0.05048199880292129,2,-0.19778527470477592
pseudo_loss_low_50,block_5,ssd,-0.062179089262146915,2,0.03405962446252353,-0.08661534770880071,2,0.11185991224466618
pseudo_loss_low_75,aggregate,source,0.029001557279037526,4,-0.028450840787591636,-0.03818062902544809,2,-0.010540135928560623
pseudo_loss_low_75,aggregate,target,0.0742760116300099,5,0.05619494996880747,0.0040044046544840395,3,-0.00475237076673074
pseudo_loss_low_75,aggregate,ssd,0.016295261940992473,4,-0.004028221220256367,-0.01586546686257138,3,9.311245907639432e-05
pseudo_loss_low_75,block_1,source,-0.02505329468937741,2,-0.24469467476765927,0.029266858085407372,4,-0.05097282317009788
pseudo_loss_low_75,block_1,target,0.09320644911723723,4,-0.007487787768367671,-0.00033066010709792426,4,-0.07512439649353109
pseudo_loss_low_75,block_1,ssd,0.005787715111619611,2,-0.09724272865377359,0.010364418786447857,4,-0.09495546270085198
pseudo_loss_low_75,block_2,source,0.08592217015282362,5,-0.28683111432519226,0.007673757731642879,2,0.05106739909691571
pseudo_loss_low_75,block_2,target,0.10530597676073801,4,-0.0729294322384888,-0.056746035660082406,3,0.11210458399316114
pseudo_loss_low_75,block_2,ssd,0.07660489778477757,5,0.0044461522423877575,0.021232639786413394,4,0.02065171846746816
pseudo_loss_low_75,block_3,source,-0.0898727578176356,3,0.07593656044013186,-0.10629842857284393,2,0.025889896559849745
pseudo_loss_low_75,block_3,target,0.04396110646451753,4,-0.12216247541360081,0.09480647035088792,5,-0.023178622883074373
pseudo_loss_low_75,block_3,ssd,0.01656868406459122,4,0.05570745247607811,-0.06729799377531802,3,-0.025573912242748964
pseudo_loss_low_75,block_4,source,-0.07005166235394637,3,0.09087834759062274,-0.09048927776973137,1,0.002494932250884929
pseudo_loss_low_75,block_4,target,0.073846748653759,4,0.11504088575661764,-0.02439115128335112,3,-0.02484956665310678
pseudo_loss_low_75,block_4,ssd,0.022382851778295538,3,-0.07037703300015741,-0.009242147293683778,2,0.12361312771146937
pseudo_loss_low_75,block_5,source,-0.014415596418929089,3,-0.027409051750115765,-0.045935639446382605,3,-0.0633742865451703
pseudo_loss_low_75,block_5,target,0.06562957035540033,5,0.15239344039066904,-0.015062949901951487,2,-0.11773734921135537
pseudo_loss_low_75,block_5,ssd,-0.048800455243414954,4,0.0494413579323838,-0.07323671369006875,1,0.12724164571452645
support_count_high_25,aggregate,source,0.02494708680085463,4,0.004536743483785077,-0.04223509950363099,1,0.02244744834281609
support_count_high_25,aggregate,target,0.013220144161494677,4,0.0060335394701516165,-0.05705146281403117,1,-0.054913781265386596
support_count_high_25,aggregate,ssd,0.01887460800252631,4,-0.009584499470929875,-0.013286120801037546,3,-0.005463165791597113
support_count_high_25,block_1,source,-0.05265025842710972,2,-0.16286187946687458,0.0016698943476750605,3,0.030859972130686808
support_count_high_25,block_1,target,0.02169097554038657,5,0.10988255920711398,-0.07184613368394858,3,0.04224595048195057
support_count_high_25,block_1,ssd,0.02411292591665652,3,-0.025376422240019902,0.02868962959148476,4,-0.02308915628709829
support_count_high_25,block_2,source,0.14159550238586247,6,-0.6121782817905819,0.0633470899646817,3,-0.2742797683684739
support_count_high_25,block_2,target,-0.007993741600459403,2,-0.317663268724272,-0.17004575402127983,2,-0.13262925249262203
support_count_high_25,block_2,ssd,0.0424803217520614,4,0.01816485515998556,-0.012891936246302768,1,0.03437042138506596
support_count_high_25,block_3,source,-0.012373217446693766,3,-0.036141954556651035,-0.02879888820190209,3,-0.08618861843693315
support_count_high_25,block_3,target,-0.0030861898628488835,3,0.06588065428607126,0.04775917402352151,3,0.1648645068165977
support_count_high_25,block_3,ssd,0.04946318244907303,5,0.02077399102550226,-0.0344034953908362,3,-0.06050737369332482
support_count_high_25,block_4,source,-0.013765931107219872,3,0.14529610493226874,-0.03420354652300487,4,0.05691268959253093
support_count_high_25,block_4,target,0.008755264141096139,3,-0.006152937748832299,-0.08948263579601397,2,-0.14604339015855672
support_count_high_25,block_4,ssd,0.042602794420799894,5,-0.0524343672100025,0.010977795348820577,4,0.14155579350162428
support_count_high_25,block_5,source,0.06265628469765323,5,0.11270022153112014,0.03113624167019972,4,0.0767349867360656
support_count_high_25,block_5,target,0.020169171040751444,4,0.0527090523281315,-0.060523349216600374,2,-0.2174217372738929
support_count_high_25,block_5,ssd,0.027701177423763063,3,0.023644019436874775,0.0032649189771092693,3,0.10144430721901743
support_count_high_50,aggregate,source,0.02626990722412829,4,-0.04768583616487909,-0.04091227908035733,1,-0.02977513130584808
support_count_high_50,aggregate,target,0.046934183057511146,5,0.043859952195607343,-0.023337423918014705,1,-0.01708736853993087
support_count_high_50,aggregate,ssd,0.01720663353288049,4,0.031032890246249223,-0.014954095270683365,3,0.035154223925581984
support_count_high_50,block_1,source,-0.07183323515890239,2,-0.10735504271381924,-0.0175130823841176,3,0.08636680888374215
support_count_high_50,block_1,target,0.05811582602110177,4,0.13486887473795894,-0.03542128320323338,3,0.06723226601279553
support_count_high_50,block_1,ssd,0.024651301694634625,3,0.13933418771102657,0.029228005369462868,3,0.14162145366394818
support_count_high_50,block_2,source,0.10124826690975826,5,-0.6383295398357358,0.022999854488577515,3,-0.30043102641362784
support_count_high_50,block_2,target,0.038848446032739105,4,-0.2799598047583729,-0.12320356638808132,2,-0.09492578852672295
support_count_high_50,block_2,ssd,0.09156741772217887,4,0.03663200104347397,0.03619515972381471,3,0.052837567268554375
support_count_high_50,block_3,source,-0.04255395940966078,3,-0.048417251586929666,-0.0589796301648691,2,-0.09846391546721178
support_count_high_50,block_3,target,-0.03476287266673539,2,0.1356833057029272,0.01608249121963501,4,0.23466715823345363
support_count_high_50,block_3,ssd,0.045992546618299955,4,0.006712644535439294,-0.037874131221609285,4,-0.07456872018338778
support_count_high_50,block_4,source,-0.010498162931897129,3,0.10273452546480377,-0.03093577834768213,3,0.014351110125065958
support_count_high_50,block_4,target,0.09574541917486597,4,0.0652620880704946,-0.002492480762244139,2,-0.07462836433922981
support_count_high_50,block_4,ssd,0.03543649062235458,5,-0.07072793292874913,0.003811491550375264,2,0.12326222778287765
support_count_high_50,block_5,source,-0.005172083503556431,3,0.04215455081056363,-0.03669212653100995,3,0.006189316015509094
support_count_high_50,block_5,target,0.0650879695725239,5,0.24546998518880647,-0.015604550684827911,2,-0.02466080441321794
support_count_high_50,block_5,ssd,0.09266743889744244,3,0.022703231369475274,0.06823118045078864,3,0.10050351915161793
support_count_high_75,aggregate,source,0.06638309407279719,5,0.01137544901210763,-0.0007990922316884289,3,0.029286153871138643
support_count_high_75,aggregate,target,0.07521196701967454,5,0.029699074510958212,0.004940360044148699,4,-0.03124824622458
support_count_high_75,aggregate,ssd,0.034019596442991705,5,-0.024359047760597052,0.0018588676394278487,4,-0.02023771408126429
support_count_high_75,block_1,source,-0.08574650621766729,1,-0.07563250208952876,-0.031426353442882506,1,0.11808934950803263
support_count_high_75,block_1,target,0.11872503467710756,4,0.14994698855455013,0.025187925452772413,3,0.08231037982938672
support_count_high_75,block_1,ssd,0.011150591726678353,3,0.056366634128945936,0.015727295401506598,4,0.05865390008186755
support_count_high_75,block_2,source,0.03812227157361051,4,-0.15474517255018028,-0.040126140847570234,4,0.1831533408719277
support_count_high_75,block_2,target,0.0881805252525671,4,-0.22977138698452304,-0.07387148716825331,3,-0.044737370752873096
support_count_high_75,block_2,ssd,0.13827589084022632,4,0.0077738362306845055,0.08290363284186215,4,0.02397940245576491
support_count_high_75,block_3,source,-0.0035136432063172704,3,-0.011262469431810862,-0.019939313961525595,1,-0.06130913331209298
support_count_high_75,block_3,target,-0.06454531911326555,2,-0.06394340494115247,-0.013699955226895155,3,0.03504044758937397
support_count_high_75,block_3,ssd,0.0642818800943662,3,-0.1632448309048018,-0.01958479774554304,2,-0.24452619562362887
support_count_high_75,block_4,source,0.03545824664777005,2,0.09443104772260957,0.015020631231985049,3,0.006047632382871759
support_count_high_75,block_4,target,0.06608141121537588,4,0.1510784743601168,-0.03215648872173423,2,0.011188021950392368
support_count_high_75,block_4,ssd,0.03586335897533127,4,-0.11680731407391898,0.0042383599033519554,4,0.0771828466377078
support_count_high_75,block_5,source,0.08591920461739251,3,0.09723461477722517,0.054399161589938995,4,0.061269379982170635
support_count_high_75,block_5,target,0.0984231409343191,5,0.16844222552476196,0.01773062067696729,2,-0.10168856407726246
support_count_high_75,block_5,ssd,0.07437845089979984,3,-0.11630189661342438,0.04994219245314605,2,-0.03850160883128173
support_count_low_25,aggregate,source,0.0005772113098147699,2,-0.013113767246331065,-0.06660497499467084,0,0.0047969376126999475
support_count_low_25,aggregate,target,0.011291833352388333,5,0.03598590171847715,-0.05897977362313752,1,-0.02496141901706106
support_count_low_25,aggregate,ssd,-0.0025776857888903937,2,0.021299862488921573,-0.03473841459245425,1,0.025421196168254334
support_count_low_25,block_1,source,0.06997823579655467,5,-0.08599313360627692,0.12429838857133946,4,0.10772871799128447
support_count_low_25,block_1,target,0.0005875776612910647,2,-0.0816937191987499,-0.09294953156304409,2,-0.14933032792391332
support_count_low_25,block_1,ssd,-0.010523775557570262,2,0.012025754507266617,-0.005947071882742017,4,0.01431302046018823
support_count_low_25,block_2,source,0.029458763483182954,2,-0.19569386930298194,-0.04878964893799779,2,0.14220464411912603
support_count_low_25,block_2,target,0.0865965418150862,3,0.006120338645171364,-0.07545547060573421,2,0.1911543548768213
support_count_low_25,block_2,ssd,0.0035538150670385202,3,0.0013046551679052332,-0.05181844293132565,2,0.017510221392985637
support_count_low_25,block_3,source,0.019395935399589097,3,0.062031067969336995,0.002970264644380771,3,0.011984404089054879
support_count_low_25,block_3,target,-0.005777239354141465,4,-0.03337030479075853,0.045068124532228936,3,0.06561354773976791
support_count_low_25,block_3,ssd,0.0021346805731820018,2,0.0155296139073835,-0.08173199726672724,2,-0.06575175081144358
support_count_low_25,block_4,source,-0.016818197718787564,3,-0.006926910456195312,-0.03725581313457257,4,-0.09531032579593313
support_count_low_25,block_4,target,0.054231757101619316,4,0.04189109288093573,-0.04400614283549079,2,-0.09799935952878869
support_count_low_25,block_4,ssd,-0.009849658560191302,2,-0.08826103818604936,-0.04147465763217062,2,0.10572912252557742
support_count_low_25,block_5,source,-0.037171066488383975,2,0.028854034373571036,-0.0686911095158375,3,-0.007111200421483499
support_count_low_25,block_5,target,0.012339019169408752,4,0.1258144808481132,-0.06835350108794307,2,-0.14431630875391122
support_count_low_25,block_5,ssd,-0.052211819591305164,4,0.03534348106655205,-0.07664807803795896,2,0.1131437688486947
support_count_low_50,aggregate,source,-0.022344996014244296,4,-0.0038034496962713327,-0.08952718231872991,3,0.01410725516275968
support_count_low_50,aggregate,target,0.03565332849702526,5,0.030340149648566683,-0.034618278478500596,1,-0.03060717108697153
support_count_low_50,aggregate,ssd,0.01709979560080982,3,0.004271293292185119,-0.015060933202754034,2,0.00839262697151788
support_count_low_50,block_1,source,0.04462641746321624,4,-0.12985158764703408,0.09894657023800102,4,0.0638702639505273
support_count_low_50,block_1,target,0.045758029246037446,3,-0.08548388450150823,-0.0477790799782977,2,-0.15312049322667165
support_count_low_50,block_1,ssd,-0.020975004644828894,2,-0.092484063403514,-0.01639830097000065,3,-0.09019679745059239
support_count_low_50,block_2,source,-0.021961460784651148,2,-0.28210349927412226,-0.1002098732058319,1,0.05579501414798571
support_count_low_50,block_2,target,0.11680919497358926,4,0.09360984704664954,-0.045242817447231166,3,0.2786438632782995
support_count_low_50,block_2,ssd,0.049062424991750765,4,-0.0023866889105383926,-0.006309833006613401,3,0.01381887731454201
support_count_low_50,block_3,source,0.14898071802051474,4,0.04016944725184213,0.13255504726530642,4,-0.009877216628439989
support_count_low_50,block_3,target,-0.035218922496550266,2,-0.2110476267520811,0.01562644138982013,4,-0.11206377422155467
support_count_low_50,block_3,ssd,0.03473348356117419,3,0.0738234076866795,-0.04913319427873505,1,-0.0074579570321475774
support_count_low_50,block_4,source,0.01262370611183894,2,0.027853576805852986,-0.007813909303946062,3,-0.06052983853388483
support_count_low_50,block_4,target,0.04951748339979597,4,0.03989527242798663,-0.04872041653731415,2,-0.09999517998173779
support_count_low_50,block_4,ssd,-0.023486441839272915,3,-0.10483741650154088,-0.05511144091125223,1,0.0891527442100859
support_count_low_50,block_5,source,0.027159946640015198,4,-0.0005918651275416131,-0.004360096387438321,2,-0.03655709992259615
support_count_low_50,block_5,target,0.04192683924474638,4,0.0479142367804164,-0.038765681012605434,3,-0.22221655282160802
support_count_low_50,block_5,ssd,-0.05248945972003612,3,-0.09998820568425382,-0.07692571816668992,3,-0.022187917902111165
support_count_low_75,aggregate,source,0.03445050781135014,5,-0.03310181920131994,-0.032731678493135484,2,-0.015191114342288925
support_count_low_75,aggregate,target,0.062133578453937854,5,0.06560699022929439,-0.008138028521587995,2,0.00465966949375618
support_count_low_75,aggregate,ssd,0.01336008003868285,3,0.008222399575091854,-0.018800648764881005,1,0.012343733254424616
support_count_low_75,block_1,source,-0.009198450581164122,3,-0.10181743486882278,0.04512170219362066,4,0.09190441672873861
support_count_low_75,block_1,target,0.09510669732801329,3,-0.08935224845519896,0.0015695881036781323,3,-0.15698885718036237
support_count_low_75,block_1,ssd,-0.022149487733405526,3,0.012263494063241565,-0.01757278405857728,4,0.014550760016163178
support_count_low_75,block_2,source,-0.07898054913811996,3,-0.28603521908259766,-0.1572289615593007,0,0.05186329433951031
support_count_low_75,block_2,target,0.15806350466070485,4,0.11744524934574341,-0.003988507760115574,5,0.30247926557739335
support_count_low_75,block_2,ssd,0.05393646569895697,5,-0.017391129723465237,-0.001435792299407194,3,-0.001185563498384834
support_count_low_75,block_3,source,0.00012363082882715926,3,0.12099192664393188,-0.016302039926381167,2,0.07094526276364976
support_count_low_75,block_3,target,-0.05473104014294498,2,-0.12991725852177227,-0.003885676256574581,3,-0.030933405991245833
support_count_low_75,block_3,ssd,0.03374327378372344,2,0.0665083069743777,-0.050123404056185795,1,-0.01477305774444937
support_count_low_75,block_4,source,0.017584824780914055,2,-0.05170821895353339,-0.002852790634870946,2,-0.1400916342932712
support_count_low_75,block_4,target,0.13391590980524984,4,0.07448334507689225,0.03567800986813974,4,-0.06540710733283217
support_count_low_75,block_4,ssd,-0.013002005441547596,2,-0.12546764598084237,-0.04462700451352691,2,0.06852251473078441
support_count_low_75,block_5,source,-0.02139224551382657,3,-0.1407378340473331,-0.052912288541280085,2,-0.17670306884238762
support_count_low_75,block_5,target,0.0849623401168333,5,0.2194992059740608,0.004269819859481494,3,-0.050631583627963606
support_count_low_75,block_5,ssd,0.0035015277628808184,3,-0.09746453132054023,-0.020934730683772978,3,-0.019664243538397574
support_confidence_high_25,aggregate,source,-0.017510216320282268,3,0.04241745542412634,-0.08469240262476789,0,0.06032816028315735
support_confidence_high_25,aggregate,target,0.03593255263105999,6,0.01139112877969195,-0.03433905434446586,1,-0.04955619195584626
support_confidence_high_25,aggregate,ssd,0.004567184039977005,5,-0.04002323639553662,-0.027593544763586848,2,-0.03590190271620386
support_confidence_high_25,block_1,source,-0.007861194015661618,2,0.026289844896931758,0.04645895875912317,3,0.22001169649449315
support_confidence_high_25,block_1,target,0.018856209136664897,5,-0.1335206056711502,-0.07468090008767025,3,-0.20115721439631362
support_confidence_high_25,block_1,ssd,0.014733794512300502,4,-0.04744646205218639,0.01931049818712875,5,-0.045159196099264776
support_confidence_high_25,block_2,source,0.05716514730354875,5,0.052391139186652724,-0.021083265117631995,2,0.3902896526087607
support_confidence_high_25,block_2,target,0.016889020793494264,2,0.010891619106279116,-0.14516299162732615,3,0.19592563533792906
support_confidence_high_25,block_2,ssd,0.03602318654346107,4,-0.040675633014364276,-0.019349071454903093,2,-0.024470066789283873
support_confidence_high_25,block_3,source,0.01063765369846518,4,0.1680176883273321,-0.005788017056743144,3,0.11797102444704999
support_confidence_high_25,block_3,target,0.006558109001740993,2,-0.11141787755690191,0.057403472888111394,3,-0.012434025026375473
support_confidence_high_25,block_3,ssd,0.010642291048377587,4,0.02850983471192059,-0.07322438679153165,3,-0.052771530006906486
support_confidence_high_25,block_4,source,-0.10135937074905084,1,0.08416800447085815,-0.12179698616483585,3,-0.004215410868879665
support_confidence_high_25,block_4,target,0.10789529868027448,5,0.03397844709565612,0.009657398743164366,2,-0.1059120053140683
support_confidence_high_25,block_4,ssd,-0.0027160001179138415,4,-0.027710328959640318,-0.03434099918989316,2,0.16627983175198646
support_confidence_high_25,block_5,source,-0.061860188106939905,2,0.04341360706592856,-0.09338023113439342,2,0.007448372270874026
support_confidence_high_25,block_5,target,0.039971992038792536,4,0.010964010556013815,-0.04072052821855928,3,-0.2591667790460106
