config,role,group,detector,macro_AP_delta_no_adapt,clean_AP_delta_no_adapt,macro_AP50_delta_no_adapt,clean_AP50_delta_no_adapt,macro_AP75_delta_no_adapt,clean_AP75_delta_no_adapt,positive_conditions_no_adapt,macro_AP_delta_full_hybrid,clean_AP_delta_full_hybrid,macro_AP50_delta_full_hybrid,clean_AP50_delta_full_hybrid,macro_AP75_delta_full_hybrid,clean_AP75_delta_full_hybrid,positive_conditions_full_hybrid
random_2026091748,random,block_4,source,-0.021618862472328842,0.08270064448710479,-0.08201466063763041,0.3869168730107453,0.3793894783582145,-0.0680257543516527,2,-0.04205647788811384,-0.005682770852633023,-0.042956270100073336,0.25267819113323764,-0.015389482138142285,-0.2636807606853475,2
random_2026091748,random,block_4,target,0.08970466428137869,0.1599296776066017,0.007996433381281717,0.18701710738296962,0.1324174771850715,-0.42769667366223674,4,-0.008533235655731422,0.020039225196877286,0.027380896069024534,0.04405219452149334,-0.07155968401424499,-0.03792402990374644,3
random_2026091748,random,block_4,ssd,0.03900572650824737,-0.16409449082552818,0.039137826570576996,-0.08517653426172722,0.13746240190754452,-0.039637552505300544,4,0.007380727436268053,0.029895669886098597,-0.016528099507069165,0.0820370128273018,0.04267870616817826,0.21520788578265893,2
random_2026091748,random,block_5,source,0.06383282624661535,0.01660945107506695,0.10266738855932989,-0.05151761917641107,0.10894107106666866,-0.13183668441121288,4,0.03231278321916183,-0.019355783719987585,0.08960675911255933,0.08314946299039505,0.1314308939784394,-0.16769749549601087,2
random_2026091748,random,block_5,target,0.09665444356679691,0.20286160515384233,0.05834600633033612,0.20503226864349022,0.11145925792717763,0.6673618312502017,4,0.015961923309445087,-0.06726918444818208,-0.0018960775733952346,-0.029609865596025298,-0.0006896781221963725,0.09677430899175388,3
random_2026091748,random,block_5,ssd,0.044017924272133725,0.11289795637734468,0.0021933020468536033,0.043300612852470444,-0.041252742702723354,-0.07486696266493786,4,0.019581665825479933,0.19069824415948733,-0.1170206824666518,0.43556023194239457,0.21308196399240734,-0.2092719933235787,3
random_2026091749,random,aggregate,source,0.04341620677069483,-0.020934510047126986,0.0011037152846726794,-0.09898091797387876,0.2686880674506796,-0.07740443239827588,5,-0.023765979533790782,-0.0030238051880959738,-0.10594371986440605,0.0024502911761703494,0.04126781673961984,-0.017570248218645723,3
random_2026091749,random,aggregate,target,0.023049521465698386,0.06672338439049907,0.035243279906379175,0.05288834783845342,0.020935719762095,0.1634829793154935,4,-0.04722208550982746,0.005776063654960861,-0.04303720303797295,0.012832029489584507,-0.059208706005330534,-0.08394204306669262,2
random_2026091749,random,aggregate,ssd,0.018717752575858615,0.00626816391091356,0.028278765806547906,-0.051475470447465144,0.011881973757521999,0.015413200701580587,4,-0.013442976227705239,0.010389497590246322,-0.05056629712337687,-8.824729595402481e-05,0.05933340888971128,0.022346987854132694,2
random_2026091749,random,block_1,source,-0.06286350453229839,-0.27200911899958324,-0.07060824686314267,-0.3440408568298414,-0.13874974893934114,-0.1347060045160109,1,-0.008543351757513603,-0.07828726740202185,-0.08335845405835947,-0.10179054271519661,0.17106453875846694,-0.2566979863593333,3
random_2026091749,random,block_1,target,0.057300143197073584,0.14148568781256476,0.05493087832510457,-0.04627801243034524,0.03626299180936506,0.3943993403545343,4,-0.03623696602726156,0.07384907908740135,-0.07780332483740364,-0.003991498735700372,0.10903670210287893,-0.08246103163187524,3
random_2026091749,random,block_1,ssd,-0.005759824792672674,-0.08702526678053268,0.08155573633502795,-0.2135533470153883,0.07240595391166578,0.1014354812834406,2,-0.0011831211178444285,-0.08473800082761107,-0.025343362197641217,-0.1569614701235733,-0.008209436760231448,0.06794867052286047,2
random_2026091749,random,block_2,source,-0.04135279995529836,-0.11952689978075859,-0.21528619752481473,0.028417935129265715,0.16510190244010403,-0.1840982920301104,3,-0.1196012123764791,0.21837161364134938,-0.077550796536154,0.2179749263163666,-0.09218243366081642,0.1781104422220292,0
random_2026091749,random,block_2,target,0.016215404626767255,-0.21721141676475098,0.020030750960077965,-0.316437304204209,-0.037291490046905316,-0.17761449442785793,3,-0.14583660779405316,-0.03217740053310103,-0.16619885457157166,-0.02073721536182127,-0.11841745289029686,-0.0012064042379689166,2
random_2026091749,random,block_2,ssd,0.052603801140487426,0.0675556726784099,-0.003109716446779894,0.019670462480719797,0.11318555900305949,0.018601303415016757,5,-0.0027684568578767443,0.0837612389034903,0.029509664868390684,0.008056791201671576,0.08445061521460313,0.16077937972516776,3
random_2026091749,random,block_3,source,0.024178579713262278,0.07436058898876996,-0.015510708563546785,-0.08839033671129704,0.004074993020566908,0.05541595967850643,4,0.007752908958053954,0.024313925108487844,-0.06500875629494492,-0.039537978677761654,0.2630889955921469,0.26927561036536596,3
random_2026091749,random,block_3,target,0.018198008760250683,-0.2011646311359805,-0.06934823067638596,-0.05115964341280144,-0.09411631021744304,0.3627912035390979,3,0.06904337264662108,-0.10218077860545405,-0.0815224347552342,-0.16822993822361854,-0.10979740537757725,-0.4530927731501211,4
random_2026091749,random,block_3,ssd,0.04371457705584133,0.06206727163264314,0.06746586853089247,0.09954271377508594,0.0579519741875395,0.02985107581270907,4,-0.04015210078406791,-0.019214093086183937,-0.12119701400703879,0.01053906955406081,0.11720895481295845,-0.018317226023706334,3
random_2026091749,random,block_4,source,0.01628824762859027,-0.06534548373002824,-0.1266680093149027,-0.26023455168869836,0.3480844515416766,-0.07072491305013529,2,-0.0041493677871947314,-0.15372889906976606,-0.08760961877734563,-0.394473233566206,-0.04669450895468016,-0.2663799193838301,5
random_2026091749,random,block_4,target,-0.002820000910732275,-0.003338010030523586,0.04115157764028413,-0.04222811258368653,0.0016137397885242673,-0.1063984022822706,3,-0.10105790084784239,-0.143228462440248,0.06053604032802695,-0.1851930254451628,-0.20236342141079222,0.2833742414762197,1
random_2026091749,random,block_4,ssd,0.04933242027678799,-0.12641637793367466,0.07024994135105637,-0.15323567097054736,0.05780880203340768,-0.22324690691630789,4,0.01770742120480867,0.06757378277795212,0.014584015273410208,0.013977876118481669,-0.03697489370595858,0.031598531371651584,3
random_2026091749,random,block_5,source,0.025339886230221764,-0.006434047975240054,0.048200192872542104,0.017142957771676404,-0.11349836954895794,-0.14364763988996,4,-0.006180156797231755,-0.04239928277029459,0.03513956342577155,0.15181003993848252,-0.0910085466371872,-0.17950845097475798,4
random_2026091749,random,block_5,target,0.04964194423561219,0.06887365313208993,0.08450651777854128,-0.01854075700730151,0.06251251488440986,-0.20787647025914957,5,-0.031050576021739624,-0.20125713646993448,0.02426443387480992,-0.25318289124681703,-0.04963642116496414,-0.7784639925175973,1
random_2026091749,random,block_5,ssd,0.05805070669359277,-0.06134939822651231,0.058759008112893585,-0.2336468988183571,-0.04440784103010945,-0.19925557552879503,4,0.03361444824693897,0.016450889555630344,-0.060454976400611815,0.15861272027156703,0.20992686566502125,-0.33366060618743587,4
random_2026091750,random,aggregate,source,0.030062763864403357,0.0336688343536673,0.0784175306736375,-0.08557695185457126,0.013825837633581658,0.1526350720151226,3,-0.03711942244008226,0.05157953921269831,-0.028629904475441226,0.015854257295477847,-0.21359441307747806,0.21246925619475276,1
random_2026091750,random,aggregate,target,0.037127957415940736,0.08783280855725328,0.02794824396203562,0.107027689930006,0.04255631870164848,0.02076938040169729,4,-0.03314364955958512,0.02688548782171507,-0.0503322389823165,0.06697137158113708,-0.03758810706577705,-0.22665564198048882,1
random_2026091750,random,aggregate,ssd,0.014280613737784054,-0.036013717761923525,0.014383699467600727,-0.04551557268067663,-0.02940719224178573,-0.038530328731661845,5,-0.0178801150657798,-0.03189238408259076,-0.06446136346232405,0.0058716504708344885,0.018044242890403555,-0.03159654157910974,2
random_2026091750,random,block_1,source,-0.0512041033470532,0.051326099970605554,-0.021807088308134492,-0.2870834259709909,-0.21298500290645636,0.6117185031259464,3,0.003116049427731582,0.24504795156816694,-0.03455729550335129,-0.044833111856346086,0.09682928479135174,0.48972652128262406,3
random_2026091750,random,block_1,target,0.121729411675367,0.13124044207162844,0.06803598523849042,-0.013251957219839738,0.011467706351301713,0.34751372131160974,4,0.028192302451031843,0.06360383334646502,-0.0646982179240178,0.02903455647480513,0.08424141664481559,-0.12934665067479978,3
random_2026091750,random,block_1,ssd,0.01259764996650777,0.05221285857581193,0.026725694333187833,0.01859498602816423,0.06184039523343676,0.004967957830714909,4,0.017174353641336015,0.05450012452873354,-0.08017340419948134,0.07518686291997922,-0.01877499543846047,-0.028518852929865224,5
random_2026091750,random,block_2,source,0.08098396560811034,-0.27455052015966097,0.01863450458109613,-0.015995068105978394,0.17442667741339643,-0.2501104429835699,5,0.0027355531869296032,0.063347993262447,0.15636990556975686,0.1735619230811225,-0.08285765868752404,0.11209829126856974,2
random_2026091750,random,block_2,target,0.07539628917781112,-0.11175906608743569,0.10452498006912798,0.07177633550413676,0.025614246588585392,-0.45284033376043475,3,-0.0866557232430093,0.07327495014421426,-0.08170462546252162,0.3674764243465245,-0.055511716254806144,-0.27643224357054574,1
random_2026091750,random,block_2,ssd,0.04977812502313476,-0.027823590088027483,-0.05815168130737051,-0.004332815217145125,0.04986363437921489,-0.04764324504274442,5,-0.0055941329752294084,-0.01161802386294708,-0.02553229999219993,-0.015946486496193346,0.02112869059075854,0.09453483126740658,2
random_2026091750,random,block_3,source,0.19558726545901758,0.07475161853053303,0.12178850328144104,0.013902909180674161,0.09652242237955337,-0.21566448363555812,4,0.17916159470380924,0.02470495465025091,0.07229045555004292,0.06275526721420954,0.3555364249511334,-0.0018048329486985981,4
random_2026091750,random,block_3,target,-0.07210507101006274,0.039051785576210696,0.018690997507584777,0.24343527941710352,-0.048806144263219275,0.3267025049450534,2,-0.021259707123692333,0.13803563810673714,0.00651679342873653,0.12636498460628642,-0.06448723942335348,-0.4891814717441656,3
random_2026091750,random,block_3,ssd,-0.039566509205355795,0.04191957238489086,-0.011939255614534794,0.06571343363834803,-0.11831090712803212,0.00809356171326825,0,-0.12343318704526503,-0.03936179233393622,-0.20060213815246605,-0.023290210582677107,-0.05905392650261317,-0.04007474012314716,1
random_2026091750,random,block_4,source,-0.07455683229751393,-0.0699902582802836,-0.061125779923401624,-0.20683330676666278,-0.01638302230121032,0.15827940723308065,2,-0.09499444771329894,-0.15837367362002142,-0.022067389385844554,-0.34107198864417043,-0.41116198279756705,-0.037375599100614165,3
random_2026091750,random,block_4,target,0.04345001832448958,0.13245580525079736,-0.04048544106406519,0.15111208205904614,0.11391478642302222,-0.3501461359272595,3,-0.05478788161262053,-0.007434647158927055,-0.021100978376322372,0.008147169197569859,-0.09006237477629427,0.039626507831230784,2
random_2026091750,random,block_4,ssd,0.05401181085507809,-0.18631997045763238,0.08205289601027992,-0.23174451375090332,0.05173509098261447,-0.27508037466363877,3,0.022386811783098776,0.007670190253994402,0.026386969932633748,-0.0645309666618743,-0.043048604756751783,-0.020234936375679302,3
random_2026091750,random,block_5,source,-0.09183758759806389,-0.034789892304704084,-0.002994465893059924,-0.10329034909548618,-0.15366360483437166,0.08974713387253086,3,-0.12335763062551741,-0.07075512709975862,-0.016055095339830478,0.03137673307131994,-0.1311737819226009,0.053886322787732865,1
random_2026091750,random,block_5,target,0.05588759933794577,0.1817284679157538,0.08894008410259557,0.18743518332687836,0.08618358976338059,0.05966558746616224,4,-0.024804920919406042,-0.0884023216862706,0.02869800019886422,-0.04720695091263716,-0.025965346285993413,-0.5109219347922855,3
random_2026091750,random,block_5,ssd,-0.10051979184039679,-0.2148952146977967,-0.007500401875411751,-0.43112370111569875,-0.3328661272040447,-0.1270553668601404,1,-0.12495605028705059,-0.13709492691565406,-0.12671438638891716,-0.03886408202577463,-0.078531420508914,-0.26146039751878125,0
random_2026091751,random,aggregate,source,0.013709537347767845,-0.07514647527498419,0.018585321368051282,-0.11295122084148401,0.12211125790648296,0.08111129477896828,4,-0.05347264895671777,-0.05723577041595318,-0.08846211378102746,-0.011520011691434906,-0.10530899280457677,0.14094547895859844,4
random_2026091751,random,aggregate,target,0.04400311796320019,0.03129295453776493,0.05693912754698623,0.07867100467112698,0.035783702770692906,0.080934102923641,5,-0.026268489012325664,-0.029654366197773285,-0.021341355397365886,0.03861468632225806,-0.044360722996732625,-0.1664909194585451,2
random_2026091751,random,aggregate,ssd,0.02135810701720346,0.010816315538594856,0.05560089703993224,-0.04127084181164142,-0.009352681530859034,0.007193891365347982,4,-0.010802621786360397,0.014937649217927618,-0.023244165889992525,0.010116381339869696,0.03809875360133025,0.014127678517900089,3
random_2026091751,random,block_1,source,0.011143741943000126,-0.061675517354592424,0.13643740439339505,-0.24839840595685114,-0.23884713695317047,0.41834079928367296,2,0.06546389471778491,0.13204633424296897,0.12368719719817826,-0.006148091842206327,0.07096715074463762,0.2963488174403506,4
random_2026091751,random,block_1,target,0.022023621684386097,0.015761666329144886,0.0718117221586249,-0.11334145445469623,0.025902284142994187,0.17732695388182895,3,-0.07151348753994906,-0.05187494239601853,-0.06092248100388331,-0.07105494076005137,0.09867599443650805,-0.29953341810458056,1
random_2026091751,random,block_1,ssd,-0.018562901784494972,0.014369175999023875,0.05538000415178287,-0.13338008534642953,0.06727182651009578,0.1211223448853882,1,-0.013986198109666725,0.01665644195194549,-0.05151909438088631,-0.07678820845461454,-0.013343564161801455,0.08763553412480807,4
random_2026091751,random,block_2,source,0.1410355822829057,-0.3625298181132608,0.06132037283941849,-0.1663808031964975,0.32299879264836295,-0.005211316097947227,5,0.06278716986172495,-0.024631304691152822,0.19905577382807924,0.023176187990603392,0.0657144565474425,0.3569974181541924,4
random_2026091751,random,block_2,target,0.11049240865429928,-0.2342495140343792,0.12206959125562467,-0.21437350129213106,0.12265906807906364,0.01124794072472901,3,-0.051559603766521134,-0.04921549780272927,-0.06416001427602495,0.08132658755025668,0.04153310523567211,0.18765603091461802,2
random_2026091751,random,block_2,ssd,0.04524762287896241,-0.014840530009901931,-0.03694146317108904,-0.008917850297318619,0.1439998296012407,-0.11582356518644588,5,-0.01012463511940176,0.0013650362151784723,-0.004322081855918462,-0.02053152157636684,0.11526488581278434,0.026354511123705127,2
random_2026091751,random,block_3,source,0.05146948846118197,-0.05853293699901174,0.036619158977578094,-0.10112518712696028,-0.1696681828441978,0.019043486172992674,2,0.035043817705973646,-0.10857960087929386,-0.01287888875382004,-0.0522728290934249,0.0893458197273822,0.2329031368598522,4
random_2026091751,random,block_3,target,-0.0038717912052260717,-0.0760457350275745,-0.04273124211048492,0.1581449568523352,0.05627141731911941,-0.15795306646895768,3,0.04697357268114433,0.022938117502951938,-0.054905446189333164,0.041074662041518106,0.040590322158985205,-0.9738370431581767,5
random_2026091751,random,block_3,ssd,0.029601221322600457,0.05905994674160753,0.10860057261832534,-0.024147831897808336,-0.12181899025204464,0.020076783114492125,3,-0.054265456517308776,-0.02222141797721955,-0.0800623099196059,-0.11315147611883347,-0.06256200962662568,-0.02809151872192328,1
random_2026091751,random,block_4,source,0.01320675523375503,0.21199514937261799,-0.010353400926714959,0.3277831522141339,0.2803642471400534,0.464462591883108,2,-0.0072308601820299705,0.12361173403288017,0.028704989610842113,0.19354447033662625,-0.11441471335630338,0.2688075855494132,3
random_2026091751,random,block_4,target,0.04320241363038509,0.04558649997428721,-0.003956804809187216,0.09585209239959536,-0.04060074981193281,-0.47018500180852074,3,-0.05503548630672502,-0.09430395243543721,0.0154276578785556,-0.04711282046188092,-0.2445779110112493,-0.08041235805003044,2
random_2026091751,random,block_4,ssd,-0.039541758229331515,-0.14592977344555225,0.022243279042661695,-0.1761576059380432,0.029170554609345607,-0.32293946277811014,2,-0.07116675730131083,0.048060387266074533,-0.033422647034984466,-0.00894405884901417,-0.06561314113002065,-0.06809402449015067,0
random_2026091751,random,block_5,source,0.09751351173213445,-0.08344823787652111,0.11696411693383942,-0.12296956572650508,0.21202794784966247,-0.10192864563728365,5,0.06599346870468092,-0.11941347267157565,0.10390348748706886,0.011697516440301037,0.2345177707614332,-0.13778945672208165,3
random_2026091751,random,block_5,target,0.0930437621322,0.14353618331679474,0.0768352216909518,0.11801228153539567,0.025578663954344456,0.5963714156057731,6,0.012351241874848188,-0.12659460628522967,0.016593137787220453,-0.11662985270411985,-0.08657027209502954,0.025783893347325337,3
random_2026091751,random,block_5,ssd,0.00612465927849933,-0.011045024569267259,0.12974368188048238,-0.024629160813915973,-0.17858673451727203,0.2821274512545213,4,-0.018311599168154464,0.0667552632128754,0.01052969736697699,0.36763045827600815,0.07574797217785867,0.14772242059588048,2
random_2026091752,random,aggregate,source,-0.07892017240227756,-0.10668577952928637,-0.11455971804395688,-0.11626334750534095,0.07620900573923246,-0.12606911034154233,1,-0.14610235870676316,-0.08877507467025536,-0.22160715319303562,-0.014832138355291846,-0.15121124497182725,-0.06623492616191218,0
random_2026091752,random,aggregate,target,0.05324426302511972,-0.030271464233316836,0.0558526622315092,0.0047482153096800594,0.04497428923205352,0.028788639861665466,5,-0.017027343950406133,-0.09121878496885505,-0.02242782071284292,-0.035308103039188854,-0.03517013653537201,-0.21863638252052064,2
random_2026091752,random,aggregate,ssd,0.021369889525042762,-0.025558332094488545,0.06695672074425729,-0.04181002049879479,-0.048409455849900605,-0.025868402921375155,5,-0.010790839278521092,-0.021436998415155784,-0.011888342185667478,0.009577202652716332,-0.0009580207177113201,-0.01893461576882305,2
random_2026091752,random,block_1,source,-0.05392718225329755,-0.32740277141748986,-0.1508040458733965,-0.4298644803218399,-0.02332878463339183,-0.36033540482388604,1,0.00039297052148723477,-0.13368091981992847,-0.1635542530686133,-0.18761416620719507,0.2864855030644163,-0.4823273866672084,3
random_2026091752,random,block_1,target,0.05063016756091202,-0.025857582629179587,0.06190615793291535,0.019823842889821197,-0.08022666993529419,0.31838945182657286,4,-0.042906941663423126,-0.093494191354343,-0.07082804522959285,0.062110356584466064,-0.007452959641780314,-0.15847092015983666,3
random_2026091752,random,block_1,ssd,-0.0034933621797914962,0.003141573753290272,0.07202744842712457,0.13294637734603265,0.0568234103737982,-0.008675565960875042,3,0.0010833414950367493,0.005428839706211885,-0.034871650105544605,0.18953825423784765,-0.023791980298099036,-0.042162376721455175,4
random_2026091752,random,block_2,source,0.022005145861777226,-0.26498896781359527,-0.10824747857536103,-0.32995470109259406,0.2210184211546784,-0.13426096554904343,3,-0.05624326655940352,0.0729095456085127,0.02948792241329971,-0.14039770990549316,-0.03626591494624206,0.2279477687030962,1
random_2026091752,random,block_2,target,0.037348304606454885,-0.11607028882828496,-0.022917921689289782,-0.2079476092304744,0.015823359911931734,-0.16973416042510014,4,-0.12470370781436553,0.06896372740336498,-0.2091475272209394,0.08775247961191335,-0.0653026029314598,0.006673929764788866,3
random_2026091752,random,block_2,ssd,0.010901013681272978,0.000533727698587283,0.026992388171788912,0.00823539955969177,0.010224468486052149,-0.07045988038523188,5,-0.04447124431709119,0.016739293923667686,0.05961176948695949,-0.0033782717193564515,-0.0185104753024042,0.07171819592491913,2
random_2026091752,random,block_3,source,-0.059481643954052234,0.011342854340329334,0.004660489940213249,0.07897239267197209,-0.18341552590531532,-0.06537748569622748,1,-0.07590731470926056,-0.03870380953995278,-0.04483755779118489,0.12782475070550747,0.07559847666626467,0.14848216499063205,2
random_2026091752,random,block_3,target,-0.00482291813158342,-0.18800852375733812,-0.0006643042481565183,-0.035496255077682726,0.026202858326237106,0.07942884592941901,3,0.04602244575478698,-0.08902467122681168,-0.012838508327004764,-0.15256654988849983,0.010521763166102907,-0.7364551307598,4
random_2026091752,random,block_3,ssd,0.059394665064186704,-0.20952344729992523,0.12727219971459167,-0.27235944104251897,0.006994925167295533,-0.32526277917827584,4,-0.02447201277572253,-0.2908048120187523,-0.06139068282333959,-0.3613630852635441,0.06625190579271449,-0.37343108101469125,2
random_2026091752,random,block_4,source,0.032054090406857805,0.03948303182595425,-0.009354850648674029,-0.10481533668026399,0.26326625045133556,0.11300654284030487,4,0.011616474991072804,-0.04890038351378356,0.02970353988888304,-0.23905401855777164,-0.1315127100450212,-0.08264846349338995,3
random_2026091752,random,block_4,target,0.10466313521883634,-0.011822778541537016,0.052289346888472386,0.044961591285774816,0.1941964276779525,-0.3345317227852307,4,0.006425235281726227,-0.15171323095126144,0.0716738095762152,-0.09800332157570146,-0.009780733521363993,0.05524092097325961,3
random_2026091752,random,block_4,ssd,0.02067933804200996,-0.07916425161870189,0.03244011074732822,-0.1321240664059531,0.04552389139324681,-0.09838234425548209,2,-0.010945661029969356,0.1148259090929249,-0.02322581533031794,0.035089480683075935,-0.04925980434611945,0.15646309403247738,3
random_2026091752,random,block_5,source,-0.0199716465200922,-0.15706179796054487,0.0676421454981091,-0.18489548565496783,0.0048831494415294925,0.011405131489100606,3,-0.05149168954754572,-0.1930270327555994,0.05458151605133854,-0.05022840348816171,0.027372972353300235,-0.024455679595697388,3
random_2026091752,random,block_5,target,0.09801043858558474,0.038546369935210656,0.09246934780247629,0.14944379182779688,0.0746109094170037,-0.041570374181565395,5,0.01731791832823293,-0.23158441966681376,0.03222726389874494,-0.08519834241171864,-0.037538026632370304,-0.6121578964400132,3
random_2026091752,random,block_5,ssd,0.009551740577928847,-0.050883767823012294,0.05758145711866706,-0.2126326355803343,-0.2919821802355292,0.23605222114762014,4,-0.014884517868724948,0.02691651995913036,-0.06163252739483834,0.17962698350958983,-0.03764747354039847,0.1016471904889793,4
random_2026091753,random,aggregate,source,0.0219671652289181,-0.06038840728301298,0.040035427435512284,-0.12510741016967808,0.15207425112249337,0.05579113543723868,5,-0.04521502107556752,-0.04247770242398197,-0.06701200771356645,-0.023676201019628973,-0.07534599958856636,0.11562531961686884,2
random_2026091753,random,aggregate,target,0.01207832687085871,0.06337418873639811,0.03891187070897417,0.04537145284698729,0.010172669156093458,0.16979841089937442,4,-0.05819328010466714,0.002426868000859894,-0.039368612235377944,0.005315134498118379,-0.06997175661133208,-0.07762661148281169,1
random_2026091753,random,aggregate,ssd,0.026846513755632295,-0.028887036012684164,0.07114182641365467,-0.032586274233892265,-0.046942956695095184,-0.0003649469261401972,5,-0.005314215047931559,-0.024765702333351403,-0.007703236516270103,0.018800948917618854,0.000508478437094099,0.0065688402264119095,3
random_2026091753,random,block_1,source,-0.0702484590511171,0.0017093688794322937,0.03740541909478071,-0.01346005000956163,-0.1917837692321761,0.2590181483780929,3,-0.01592830627633231,0.19543122047699368,0.024655211899563916,0.22879026410508319,0.11803051846563199,0.1370261665347705,4
random_2026091753,random,block_1,target,0.018124728459034678,0.060607054930283955,0.055139825860966996,-0.04378164160030451,-0.06172869703755801,0.31350206626976074,4,-0.07541238076530048,-0.007029553794879462,-0.07759437730154121,-0.0014951279056596434,0.01104501325595586,-0.16335830571664878,3
random_2026091753,random,block_1,ssd,-0.007444788503016553,-0.11794431029225061,0.007816884801616538,-0.10848007637868085,0.07021508348277195,-0.006930950063194219,3,-0.0028680848281883073,-0.115657044339329,-0.09908221373105264,-0.05188819948686585,-0.010400307189125288,-0.04041776082377435,3
random_2026091753,random,block_2,source,0.08881809854514681,0.04478113329904887,0.0706226541236532,-0.0010050580414810995,0.17429873148614253,0.15412294866163356,4,0.010569686123966063,0.38267964672115684,0.20835805511231395,0.1885519331456198,-0.08298560461477793,0.5163316829137732,3
random_2026091753,random,block_2,target,0.03473058874765474,-0.16978016704118915,0.05361451985419855,-0.24917406069493442,-0.044816407764211585,0.13277969020216718,5,-0.12732142367316568,0.0152538491904608,-0.13261508567745106,0.046526028147453324,-0.12594237060760313,0.3091877803920562,3
random_2026091753,random,block_2,ssd,0.04873932652796712,0.014904705920126826,0.015189531845434071,-0.0006140594292713963,0.07373440925288928,-0.07803568943918204,6,-0.006632931470397045,0.03111027214520723,0.04780891316060465,-0.012227730708319617,0.04499946546443293,0.06414238687096896,3
random_2026091753,random,block_3,source,-0.09186798943262668,-0.012327976408771368,-0.14174510942671636,-0.11744937309092762,-0.28469778184888606,-0.07778583428520447,2,-0.108293660187835,-0.062374640289053485,-0.1912431571581145,-0.06859701505739224,-0.025683779277306067,0.13607381640165506,2
random_2026091753,random,block_3,target,-0.07690412041787646,-0.039880336319958465,0.05398845136202109,0.06736545365262359,-0.06091889840715662,0.1889566504793161,2,-0.02605875653150606,0.059103516210567975,0.041814247283172845,-0.04970484115819351,-0.07659999356729082,-0.6269273262099029,2
random_2026091753,random,block_3,ssd,0.08781177661916865,-0.1512937525796343,0.1822862967652337,-0.2690206401057327,0.01780036870565697,-0.3024047351035286,5,0.003945098779259415,-0.23257511729846136,-0.0063765857726975446,-0.3580242843267578,0.07705734933107593,-0.350573036939944,2
random_2026091753,random,block_4,source,-0.03896377520450078,0.08693592888793789,-0.06150078047504522,-0.15351238260150613,0.1845496239219674,0.3092291700998395,3,-0.059401390620285786,-0.0014474864517999286,-0.02244238993748815,-0.2877510644790138,-0.21022933657438939,0.11357416376614471,3
random_2026091753,random,block_4,target,-0.0036004796107491632,0.14277378270948216,-0.0033356197026222314,0.2189149948267355,0.02089957985907387,-0.46649203691893626,2,-0.10183837954785928,0.002883330299757736,0.016048842985120586,0.07595008196525921,-0.18307758134024263,-0.07671939316044596,2
random_2026091753,random,block_4,ssd,0.04952395266981704,-0.09827696543505682,0.1051767145632515,-0.07183069146526888,0.08439903186418425,-0.08067442775077094,5,0.01789895359783772,0.09571319527656996,0.04951078848560534,0.09538285562376014,-0.010384663875181999,0.17417101053718853,4
random_2026091753,random,block_5,source,-0.0010660723482205,-0.11951113974422167,-0.07192419431542585,-0.11957044112173021,-0.06217817311904109,-0.1182941902056478,4,-0.03258611537567402,-0.1554763745392762,-0.0849848237621964,0.01509664104507591,-0.03968835020727035,-0.1541550012904458,3
random_2026091753,random,block_5,target,0.06324562047377673,-0.01641489630171411,0.02128760582191432,-0.11975300052916582,0.08440586729006605,0.4077611153478822,5,-0.017446899783575092,-0.2865456859037385,-0.03895447808181703,-0.35439513476868134,-0.02774306875930795,-0.1628264069105656,2
random_2026091753,random,block_5,ssd,0.015702963377928203,0.1085263838611017,0.10152896758682621,0.01752216228087522,-0.22384929952491325,0.2909894683269132,4,-0.008733295068725591,0.18632667164324435,-0.017685016926679193,0.40978178137079935,0.030485407170217454,0.15658443766827235,2
random_2026091754,random,aggregate,source,-0.03558178788038713,-0.054225717044670274,-0.038546743206533764,-0.03693829897737366,-0.0854790300459864,-0.1915279982953988,2,-0.10276397418487275,-0.03631501218563926,-0.1455941783556125,0.06449291017267544,-0.31289928075704615,-0.13169381411576864,1
random_2026091754,random,aggregate,target,0.0338198739002149,0.027863779840597847,0.012827506482043782,0.017796762611943517,0.07335496884275927,0.13395821595732493,4,-0.036451733075310945,-0.033083540894940366,-0.06545297646230834,-0.022259555736925396,-0.0067894569246662595,-0.11346680642486118,1
random_2026091754,random,aggregate,ssd,0.011756470166126668,-0.039245951698024806,0.031216499782864744,-0.0629377552742394,-0.014389564855502949,-0.057462872808206056,5,-0.020404258637437184,-0.035124618018692044,-0.04762856314706002,-0.011550532122728274,0.033061870276686334,-0.05052908565565395,3
random_2026091754,random,block_1,source,-0.0711042458345144,-0.22365455732623052,-0.005077618828489931,-0.10730390341666673,-0.23728497733812395,0.0921424615033195,2,-0.01678409305972961,-0.02993270572866913,-0.017827826023706733,0.13494641069797808,0.07252931035968413,-0.029849520340002877,3
random_2026091754,random,block_1,target,0.027061185060146358,0.008944649796893689,0.0248214757947951,-0.07929549571148442,-0.04953173877722261,0.36019556207769754,3,-0.0664759241641888,-0.05869195892826973,-0.10791272736771311,-0.03700898201683955,0.02324197151629126,-0.11666480990871197,2
random_2026091754,random,block_1,ssd,0.004079057094529455,-0.019610251564383674,0.0509762412598036,0.06500948673177076,0.022359577977860517,-0.06695959222169368,3,0.008655760769357701,-0.01732298561146206,-0.05592285727286558,0.12160136362358576,-0.058255812694036714,-0.10044640298227381,4
