contrast,group,proxy,statistic,estimate,ci_low,ci_high,valid_observations
target/det_pseudo-minus-no_adapt/K3,"clean_s0 ratio [1,2)",fp05,proxy_bad_given_loss_good,0.35,0.14285714285714285,0.5834558823529405,20
target/det_pseudo-minus-no_adapt/K3,"clean_s0 ratio [1,2)",fp50,mean_delta,0.0,-0.12903225806451613,0.12903225806451613,31
target/det_pseudo-minus-no_adapt/K3,"clean_s0 ratio [1,2)",fp50,loss_good_proxy_good,0.06451612903225806,0.0,0.16129032258064516,31
target/det_pseudo-minus-no_adapt/K3,"clean_s0 ratio [1,2)",fp50,loss_good_proxy_bad,0.03225806451612903,0.0,0.0967741935483871,31
target/det_pseudo-minus-no_adapt/K3,"clean_s0 ratio [1,2)",fp50,loss_bad_proxy_good,0.0,0.0,0.0,31
target/det_pseudo-minus-no_adapt/K3,"clean_s0 ratio [1,2)",fp50,loss_bad_proxy_bad,0.03225806451612903,0.0,0.0967741935483871,31
target/det_pseudo-minus-no_adapt/K3,"clean_s0 ratio [1,2)",fp50,ties,0.8709677419354839,0.7419354838709677,0.967741935483871,31
target/det_pseudo-minus-no_adapt/K3,"clean_s0 ratio [1,2)",fp50,proxy_bad_given_loss_good,0.05,0.0,0.16666666666666666,20
target/det_pseudo-minus-no_adapt/K3,"clean_s0 ratio [1,2)",duplicates,mean_delta,0.0,-0.45161290322580644,0.4838709677419355,31
target/det_pseudo-minus-no_adapt/K3,"clean_s0 ratio [1,2)",duplicates,loss_good_proxy_good,0.16129032258064516,0.03225806451612903,0.2903225806451613,31
target/det_pseudo-minus-no_adapt/K3,"clean_s0 ratio [1,2)",duplicates,loss_good_proxy_bad,0.12903225806451613,0.03225806451612903,0.25806451612903225,31
target/det_pseudo-minus-no_adapt/K3,"clean_s0 ratio [1,2)",duplicates,loss_bad_proxy_good,0.12903225806451613,0.03225806451612903,0.25806451612903225,31
target/det_pseudo-minus-no_adapt/K3,"clean_s0 ratio [1,2)",duplicates,loss_bad_proxy_bad,0.03225806451612903,0.0,0.0967741935483871,31
target/det_pseudo-minus-no_adapt/K3,"clean_s0 ratio [1,2)",duplicates,ties,0.5483870967741935,0.3870967741935484,0.7419354838709677,31
target/det_pseudo-minus-no_adapt/K3,"clean_s0 ratio [1,2)",duplicates,proxy_bad_given_loss_good,0.2,0.045454545454545456,0.4,20
target/det_pseudo-minus-no_adapt/K3,"clean_s0 ratio [2,4)",recall50,mean_delta,-0.0015373838048256643,-0.010127751770193632,0.007852612503775292,43
target/det_pseudo-minus-no_adapt/K3,"clean_s0 ratio [2,4)",recall50,loss_good_proxy_good,0.023255813953488372,0.0,0.06976744186046512,43
target/det_pseudo-minus-no_adapt/K3,"clean_s0 ratio [2,4)",recall50,loss_good_proxy_bad,0.023255813953488372,0.0,0.06976744186046512,43
target/det_pseudo-minus-no_adapt/K3,"clean_s0 ratio [2,4)",recall50,loss_bad_proxy_good,0.0,0.0,0.0,43
target/det_pseudo-minus-no_adapt/K3,"clean_s0 ratio [2,4)",recall50,loss_bad_proxy_bad,0.046511627906976744,0.0,0.11627906976744186,43
target/det_pseudo-minus-no_adapt/K3,"clean_s0 ratio [2,4)",recall50,ties,0.9069767441860465,0.813953488372093,0.9767441860465116,43
target/det_pseudo-minus-no_adapt/K3,"clean_s0 ratio [2,4)",recall50,proxy_bad_given_loss_good,0.045454545454545456,0.0,0.15384615384615385,22
target/det_pseudo-minus-no_adapt/K3,"clean_s0 ratio [2,4)",recall75,mean_delta,-0.014756367663344407,-0.05070840254706534,0.016766334440753036,43
target/det_pseudo-minus-no_adapt/K3,"clean_s0 ratio [2,4)",recall75,loss_good_proxy_good,0.046511627906976744,0.0,0.11627906976744186,43
target/det_pseudo-minus-no_adapt/K3,"clean_s0 ratio [2,4)",recall75,loss_good_proxy_bad,0.06976744186046512,0.0,0.16279069767441862,43
target/det_pseudo-minus-no_adapt/K3,"clean_s0 ratio [2,4)",recall75,loss_bad_proxy_good,0.023255813953488372,0.0,0.06976744186046512,43
target/det_pseudo-minus-no_adapt/K3,"clean_s0 ratio [2,4)",recall75,loss_bad_proxy_bad,0.06976744186046512,0.0,0.16279069767441862,43
target/det_pseudo-minus-no_adapt/K3,"clean_s0 ratio [2,4)",recall75,ties,0.7906976744186046,0.6511627906976745,0.9069767441860465,43
target/det_pseudo-minus-no_adapt/K3,"clean_s0 ratio [2,4)",recall75,proxy_bad_given_loss_good,0.13636363636363635,0.0,0.29638888888888837,22
target/det_pseudo-minus-no_adapt/K3,"clean_s0 ratio [2,4)",best_iou_mean,mean_delta,-0.0005926358203363753,-0.008431685071405284,0.008397417522192563,43
target/det_pseudo-minus-no_adapt/K3,"clean_s0 ratio [2,4)",best_iou_mean,loss_good_proxy_good,0.2558139534883721,0.13953488372093023,0.3953488372093023,43
target/det_pseudo-minus-no_adapt/K3,"clean_s0 ratio [2,4)",best_iou_mean,loss_good_proxy_bad,0.2558139534883721,0.13953488372093023,0.3953488372093023,43
target/det_pseudo-minus-no_adapt/K3,"clean_s0 ratio [2,4)",best_iou_mean,loss_bad_proxy_good,0.13953488372093023,0.046511627906976744,0.2558139534883721,43
target/det_pseudo-minus-no_adapt/K3,"clean_s0 ratio [2,4)",best_iou_mean,loss_bad_proxy_bad,0.3488372093023256,0.20930232558139536,0.4883720930232558,43
target/det_pseudo-minus-no_adapt/K3,"clean_s0 ratio [2,4)",best_iou_mean,ties,0.0,0.0,0.0,43
target/det_pseudo-minus-no_adapt/K3,"clean_s0 ratio [2,4)",best_iou_mean,proxy_bad_given_loss_good,0.5,0.2857142857142857,0.7142857142857143,22
target/det_pseudo-minus-no_adapt/K3,"clean_s0 ratio [2,4)",best_iou_median,mean_delta,0.004052661294986489,-0.010741011275413805,0.026697376455347595,43
target/det_pseudo-minus-no_adapt/K3,"clean_s0 ratio [2,4)",best_iou_median,loss_good_proxy_good,0.2558139534883721,0.13953488372093023,0.3953488372093023,43
target/det_pseudo-minus-no_adapt/K3,"clean_s0 ratio [2,4)",best_iou_median,loss_good_proxy_bad,0.2558139534883721,0.11627906976744186,0.3953488372093023,43
target/det_pseudo-minus-no_adapt/K3,"clean_s0 ratio [2,4)",best_iou_median,loss_bad_proxy_good,0.27906976744186046,0.16279069767441862,0.4186046511627907,43
target/det_pseudo-minus-no_adapt/K3,"clean_s0 ratio [2,4)",best_iou_median,loss_bad_proxy_bad,0.20930232558139536,0.09302325581395349,0.32558139534883723,43
target/det_pseudo-minus-no_adapt/K3,"clean_s0 ratio [2,4)",best_iou_median,ties,0.0,0.0,0.0,43
target/det_pseudo-minus-no_adapt/K3,"clean_s0 ratio [2,4)",best_iou_median,proxy_bad_given_loss_good,0.5,0.2777777777777778,0.7272727272727273,22
target/det_pseudo-minus-no_adapt/K3,"clean_s0 ratio [2,4)",agnostic_iou_mean,mean_delta,-0.009692429013068512,-0.025286371612871138,0.0016791306226275004,43
target/det_pseudo-minus-no_adapt/K3,"clean_s0 ratio [2,4)",agnostic_iou_mean,loss_good_proxy_good,0.20930232558139536,0.09302325581395349,0.3488372093023256,43
target/det_pseudo-minus-no_adapt/K3,"clean_s0 ratio [2,4)",agnostic_iou_mean,loss_good_proxy_bad,0.3023255813953488,0.16279069767441862,0.4418604651162791,43
target/det_pseudo-minus-no_adapt/K3,"clean_s0 ratio [2,4)",agnostic_iou_mean,loss_bad_proxy_good,0.2558139534883721,0.11627906976744186,0.3953488372093023,43
target/det_pseudo-minus-no_adapt/K3,"clean_s0 ratio [2,4)",agnostic_iou_mean,loss_bad_proxy_bad,0.23255813953488372,0.11627906976744186,0.37209302325581395,43
target/det_pseudo-minus-no_adapt/K3,"clean_s0 ratio [2,4)",agnostic_iou_mean,ties,0.0,0.0,0.0,43
target/det_pseudo-minus-no_adapt/K3,"clean_s0 ratio [2,4)",agnostic_iou_mean,proxy_bad_given_loss_good,0.5909090909090909,0.3684210526315789,0.782608695652174,22
target/det_pseudo-minus-no_adapt/K3,"clean_s0 ratio [2,4)",class_score_mean,mean_delta,-8.715116662692651e-06,-0.0026997984420752126,0.0032333829164526966,43
target/det_pseudo-minus-no_adapt/K3,"clean_s0 ratio [2,4)",class_score_mean,loss_good_proxy_good,0.23255813953488372,0.11627906976744186,0.37209302325581395,43
target/det_pseudo-minus-no_adapt/K3,"clean_s0 ratio [2,4)",class_score_mean,loss_good_proxy_bad,0.27906976744186046,0.16279069767441862,0.4186046511627907,43
target/det_pseudo-minus-no_adapt/K3,"clean_s0 ratio [2,4)",class_score_mean,loss_bad_proxy_good,0.18604651162790697,0.06976744186046512,0.3023255813953488,43
target/det_pseudo-minus-no_adapt/K3,"clean_s0 ratio [2,4)",class_score_mean,loss_bad_proxy_bad,0.3023255813953488,0.16279069767441862,0.4418604651162791,43
target/det_pseudo-minus-no_adapt/K3,"clean_s0 ratio [2,4)",class_score_mean,ties,0.0,0.0,0.0,43
target/det_pseudo-minus-no_adapt/K3,"clean_s0 ratio [2,4)",class_score_mean,proxy_bad_given_loss_good,0.5454545454545454,0.3333333333333333,0.75,22
target/det_pseudo-minus-no_adapt/K3,"clean_s0 ratio [2,4)",tp_score50_mean,mean_delta,0.0024411902909144516,-0.0012838348641215495,0.006444267039649405,43
target/det_pseudo-minus-no_adapt/K3,"clean_s0 ratio [2,4)",tp_score50_mean,loss_good_proxy_good,0.3488372093023256,0.20930232558139536,0.4883720930232558,43
target/det_pseudo-minus-no_adapt/K3,"clean_s0 ratio [2,4)",tp_score50_mean,loss_good_proxy_bad,0.16279069767441862,0.06976744186046512,0.27906976744186046,43
target/det_pseudo-minus-no_adapt/K3,"clean_s0 ratio [2,4)",tp_score50_mean,loss_bad_proxy_good,0.20930232558139536,0.09302325581395349,0.32558139534883723,43
target/det_pseudo-minus-no_adapt/K3,"clean_s0 ratio [2,4)",tp_score50_mean,loss_bad_proxy_bad,0.27906976744186046,0.16279069767441862,0.4186046511627907,43
target/det_pseudo-minus-no_adapt/K3,"clean_s0 ratio [2,4)",tp_score50_mean,ties,0.0,0.0,0.0,43
target/det_pseudo-minus-no_adapt/K3,"clean_s0 ratio [2,4)",tp_score50_mean,proxy_bad_given_loss_good,0.3181818181818182,0.125,0.5263157894736842,22
target/det_pseudo-minus-no_adapt/K3,"clean_s0 ratio [2,4)",tp_score75_mean,mean_delta,0.002210966696710715,-0.007727790681699145,0.014067300461043762,43
target/det_pseudo-minus-no_adapt/K3,"clean_s0 ratio [2,4)",tp_score75_mean,loss_good_proxy_good,0.3023255813953488,0.16279069767441862,0.4418604651162791,43
target/det_pseudo-minus-no_adapt/K3,"clean_s0 ratio [2,4)",tp_score75_mean,loss_good_proxy_bad,0.20930232558139536,0.09302325581395349,0.32558139534883723,43
target/det_pseudo-minus-no_adapt/K3,"clean_s0 ratio [2,4)",tp_score75_mean,loss_bad_proxy_good,0.23255813953488372,0.11627906976744186,0.37209302325581395,43
target/det_pseudo-minus-no_adapt/K3,"clean_s0 ratio [2,4)",tp_score75_mean,loss_bad_proxy_bad,0.2558139534883721,0.13953488372093023,0.3953488372093023,43
target/det_pseudo-minus-no_adapt/K3,"clean_s0 ratio [2,4)",tp_score75_mean,ties,0.0,0.0,0.0,43
target/det_pseudo-minus-no_adapt/K3,"clean_s0 ratio [2,4)",tp_score75_mean,proxy_bad_given_loss_good,0.4090909090909091,0.21047149122807016,0.6112179487179482,22
target/det_pseudo-minus-no_adapt/K3,"clean_s0 ratio [2,4)",fp05,mean_delta,0.5348837209302325,-0.18604651162790697,1.3494186046511596,43
target/det_pseudo-minus-no_adapt/K3,"clean_s0 ratio [2,4)",fp05,loss_good_proxy_good,0.11627906976744186,0.023255813953488372,0.20930232558139536,43
target/det_pseudo-minus-no_adapt/K3,"clean_s0 ratio [2,4)",fp05,loss_good_proxy_bad,0.16279069767441862,0.06976744186046512,0.27906976744186046,43
target/det_pseudo-minus-no_adapt/K3,"clean_s0 ratio [2,4)",fp05,loss_bad_proxy_good,0.09302325581395349,0.023255813953488372,0.18604651162790697,43
target/det_pseudo-minus-no_adapt/K3,"clean_s0 ratio [2,4)",fp05,loss_bad_proxy_bad,0.13953488372093023,0.046511627906976744,0.2558139534883721,43
target/det_pseudo-minus-no_adapt/K3,"clean_s0 ratio [2,4)",fp05,ties,0.4883720930232558,0.3488372093023256,0.627906976744186,43
target/det_pseudo-minus-no_adapt/K3,"clean_s0 ratio [2,4)",fp05,proxy_bad_given_loss_good,0.3181818181818182,0.13043478260869565,0.5,22
target/det_pseudo-minus-no_adapt/K3,"clean_s0 ratio [2,4)",fp50,mean_delta,0.06976744186046512,-0.09302325581395349,0.2558139534883721,43
target/det_pseudo-minus-no_adapt/K3,"clean_s0 ratio [2,4)",fp50,loss_good_proxy_good,0.023255813953488372,0.0,0.06976744186046512,43
target/det_pseudo-minus-no_adapt/K3,"clean_s0 ratio [2,4)",fp50,loss_good_proxy_bad,0.11627906976744186,0.023255813953488372,0.20930232558139536,43
target/det_pseudo-minus-no_adapt/K3,"clean_s0 ratio [2,4)",fp50,loss_bad_proxy_good,0.09302325581395349,0.023255813953488372,0.18604651162790697,43
target/det_pseudo-minus-no_adapt/K3,"clean_s0 ratio [2,4)",fp50,loss_bad_proxy_bad,0.046511627906976744,0.0,0.11627906976744186,43
target/det_pseudo-minus-no_adapt/K3,"clean_s0 ratio [2,4)",fp50,ties,0.7209302325581395,0.5813953488372093,0.8604651162790697,43
target/det_pseudo-minus-no_adapt/K3,"clean_s0 ratio [2,4)",fp50,proxy_bad_given_loss_good,0.22727272727272727,0.05263157894736842,0.42105263157894735,22
target/det_pseudo-minus-no_adapt/K3,"clean_s0 ratio [2,4)",duplicates,mean_delta,0.18604651162790697,-0.16279069767441862,0.6046511627906976,43
target/det_pseudo-minus-no_adapt/K3,"clean_s0 ratio [2,4)",duplicates,loss_good_proxy_good,0.11627906976744186,0.023255813953488372,0.20930232558139536,43
target/det_pseudo-minus-no_adapt/K3,"clean_s0 ratio [2,4)",duplicates,loss_good_proxy_bad,0.18604651162790697,0.06976744186046512,0.32558139534883723,43
target/det_pseudo-minus-no_adapt/K3,"clean_s0 ratio [2,4)",duplicates,loss_bad_proxy_good,0.13953488372093023,0.046511627906976744,0.2558139534883721,43
target/det_pseudo-minus-no_adapt/K3,"clean_s0 ratio [2,4)",duplicates,loss_bad_proxy_bad,0.13953488372093023,0.046511627906976744,0.2558139534883721,43
target/det_pseudo-minus-no_adapt/K3,"clean_s0 ratio [2,4)",duplicates,ties,0.4186046511627907,0.27906976744186046,0.5581395348837209,43
target/det_pseudo-minus-no_adapt/K3,"clean_s0 ratio [2,4)",duplicates,proxy_bad_given_loss_good,0.36363636363636365,0.17391304347826086,0.5715659340659333,22
target/det_pseudo-minus-no_adapt/K3,"clean_s0 ratio [4,inf)",recall50,mean_delta,-0.005433869612974091,-0.013322995412547653,0.0006784260515603793,67
target/det_pseudo-minus-no_adapt/K3,"clean_s0 ratio [4,inf)",recall50,loss_good_proxy_good,0.014925373134328358,0.0,0.04477611940298507,67
target/det_pseudo-minus-no_adapt/K3,"clean_s0 ratio [4,inf)",recall50,loss_good_proxy_bad,0.014925373134328358,0.0,0.05970149253731343,67
target/det_pseudo-minus-no_adapt/K3,"clean_s0 ratio [4,inf)",recall50,loss_bad_proxy_good,0.0,0.0,0.0,67
target/det_pseudo-minus-no_adapt/K3,"clean_s0 ratio [4,inf)",recall50,loss_bad_proxy_bad,0.029850746268656716,0.0,0.07462686567164178,67
target/det_pseudo-minus-no_adapt/K3,"clean_s0 ratio [4,inf)",recall50,ties,0.9402985074626866,0.8805970149253731,0.9850746268656716,67
target/det_pseudo-minus-no_adapt/K3,"clean_s0 ratio [4,inf)",recall50,proxy_bad_given_loss_good,0.02631578947368421,0.0,0.09304142441860455,38
target/det_pseudo-minus-no_adapt/K3,"clean_s0 ratio [4,inf)",recall75,mean_delta,-0.00861025375950749,-0.042573258002362474,0.024183928633555472,67
target/det_pseudo-minus-no_adapt/K3,"clean_s0 ratio [4,inf)",recall75,loss_good_proxy_good,0.07462686567164178,0.014925373134328358,0.13432835820895522,67
target/det_pseudo-minus-no_adapt/K3,"clean_s0 ratio [4,inf)",recall75,loss_good_proxy_bad,0.05970149253731343,0.014925373134328358,0.11940298507462686,67
target/det_pseudo-minus-no_adapt/K3,"clean_s0 ratio [4,inf)",recall75,loss_bad_proxy_good,0.04477611940298507,0.0,0.1044776119402985,67
target/det_pseudo-minus-no_adapt/K3,"clean_s0 ratio [4,inf)",recall75,loss_bad_proxy_bad,0.07462686567164178,0.014925373134328358,0.14925373134328357,67
target/det_pseudo-minus-no_adapt/K3,"clean_s0 ratio [4,inf)",recall75,ties,0.746268656716418,0.6417910447761194,0.8507462686567164,67
target/det_pseudo-minus-no_adapt/K3,"clean_s0 ratio [4,inf)",recall75,proxy_bad_given_loss_good,0.10526315789473684,0.024390243902439025,0.20588235294117646,38
target/det_pseudo-minus-no_adapt/K3,"clean_s0 ratio [4,inf)",best_iou_mean,mean_delta,-0.0024643729023914583,-0.010504253910840018,0.005028291622110878,67
target/det_pseudo-minus-no_adapt/K3,"clean_s0 ratio [4,inf)",best_iou_mean,loss_good_proxy_good,0.34328358208955223,0.22388059701492538,0.44776119402985076,67
target/det_pseudo-minus-no_adapt/K3,"clean_s0 ratio [4,inf)",best_iou_mean,loss_good_proxy_bad,0.22388059701492538,0.13432835820895522,0.3283582089552239,67
target/det_pseudo-minus-no_adapt/K3,"clean_s0 ratio [4,inf)",best_iou_mean,loss_bad_proxy_good,0.16417910447761194,0.07462686567164178,0.2537313432835821,67
target/det_pseudo-minus-no_adapt/K3,"clean_s0 ratio [4,inf)",best_iou_mean,loss_bad_proxy_bad,0.26865671641791045,0.16417910447761194,0.373134328358209,67
target/det_pseudo-minus-no_adapt/K3,"clean_s0 ratio [4,inf)",best_iou_mean,ties,0.0,0.0,0.0,67
target/det_pseudo-minus-no_adapt/K3,"clean_s0 ratio [4,inf)",best_iou_mean,proxy_bad_given_loss_good,0.39473684210526316,0.24986111111111112,0.55,38
target/det_pseudo-minus-no_adapt/K3,"clean_s0 ratio [4,inf)",best_iou_median,mean_delta,0.0021994373594509987,-0.006875637825228553,0.011876080468136105,67
target/det_pseudo-minus-no_adapt/K3,"clean_s0 ratio [4,inf)",best_iou_median,loss_good_proxy_good,0.31343283582089554,0.2085820895522388,0.4182835820895502,67
target/det_pseudo-minus-no_adapt/K3,"clean_s0 ratio [4,inf)",best_iou_median,loss_good_proxy_bad,0.2537313432835821,0.14925373134328357,0.35858208955223675,67
target/det_pseudo-minus-no_adapt/K3,"clean_s0 ratio [4,inf)",best_iou_median,loss_bad_proxy_good,0.14925373134328357,0.0742537313432836,0.23880597014925373,67
target/det_pseudo-minus-no_adapt/K3,"clean_s0 ratio [4,inf)",best_iou_median,loss_bad_proxy_bad,0.2537313432835821,0.14925373134328357,0.3582089552238806,67
target/det_pseudo-minus-no_adapt/K3,"clean_s0 ratio [4,inf)",best_iou_median,ties,0.029850746268656716,0.0,0.07462686567164178,67
target/det_pseudo-minus-no_adapt/K3,"clean_s0 ratio [4,inf)",best_iou_median,proxy_bad_given_loss_good,0.4473684210526316,0.2894736842105263,0.6061264822134383,38
target/det_pseudo-minus-no_adapt/K3,"clean_s0 ratio [4,inf)",agnostic_iou_mean,mean_delta,0.0013441075482569596,-0.004326087523098329,0.007373497342818885,67
target/det_pseudo-minus-no_adapt/K3,"clean_s0 ratio [4,inf)",agnostic_iou_mean,loss_good_proxy_good,0.3582089552238806,0.23880597014925373,0.47761194029850745,67
target/det_pseudo-minus-no_adapt/K3,"clean_s0 ratio [4,inf)",agnostic_iou_mean,loss_good_proxy_bad,0.208955223880597,0.11940298507462686,0.31343283582089554,67
target/det_pseudo-minus-no_adapt/K3,"clean_s0 ratio [4,inf)",agnostic_iou_mean,loss_bad_proxy_good,0.208955223880597,0.11940298507462686,0.31343283582089554,67
target/det_pseudo-minus-no_adapt/K3,"clean_s0 ratio [4,inf)",agnostic_iou_mean,loss_bad_proxy_bad,0.22388059701492538,0.13432835820895522,0.3138059701492517,67
target/det_pseudo-minus-no_adapt/K3,"clean_s0 ratio [4,inf)",agnostic_iou_mean,ties,0.0,0.0,0.0,67
target/det_pseudo-minus-no_adapt/K3,"clean_s0 ratio [4,inf)",agnostic_iou_mean,proxy_bad_given_loss_good,0.3684210526315789,0.2222222222222222,0.5313020833333331,38
target/det_pseudo-minus-no_adapt/K3,"clean_s0 ratio [4,inf)",class_score_mean,mean_delta,-0.0010956705557878359,-0.005260447612670907,0.003128739274630458,67
target/det_pseudo-minus-no_adapt/K3,"clean_s0 ratio [4,inf)",class_score_mean,loss_good_proxy_good,0.26865671641791045,0.16417910447761194,0.3880597014925373,67
target/det_pseudo-minus-no_adapt/K3,"clean_s0 ratio [4,inf)",class_score_mean,loss_good_proxy_bad,0.29850746268656714,0.19402985074626866,0.417910447761194,67
target/det_pseudo-minus-no_adapt/K3,"clean_s0 ratio [4,inf)",class_score_mean,loss_bad_proxy_good,0.16417910447761194,0.08955223880597014,0.26865671641791045,67
target/det_pseudo-minus-no_adapt/K3,"clean_s0 ratio [4,inf)",class_score_mean,loss_bad_proxy_bad,0.26865671641791045,0.16417910447761194,0.373134328358209,67
target/det_pseudo-minus-no_adapt/K3,"clean_s0 ratio [4,inf)",class_score_mean,ties,0.0,0.0,0.0,67
target/det_pseudo-minus-no_adapt/K3,"clean_s0 ratio [4,inf)",class_score_mean,proxy_bad_given_loss_good,0.5263157894736842,0.358974358974359,0.6842105263157895,38
target/det_pseudo-minus-no_adapt/K3,"clean_s0 ratio [4,inf)",tp_score50_mean,mean_delta,-0.0020102206014600563,-0.007434014529125786,0.003901763061232999,67
target/det_pseudo-minus-no_adapt/K3,"clean_s0 ratio [4,inf)",tp_score50_mean,loss_good_proxy_good,0.29850746268656714,0.19402985074626866,0.417910447761194,67
target/det_pseudo-minus-no_adapt/K3,"clean_s0 ratio [4,inf)",tp_score50_mean,loss_good_proxy_bad,0.26865671641791045,0.16417910447761194,0.373134328358209,67
target/det_pseudo-minus-no_adapt/K3,"clean_s0 ratio [4,inf)",tp_score50_mean,loss_bad_proxy_good,0.11940298507462686,0.04477611940298507,0.208955223880597,67
target/det_pseudo-minus-no_adapt/K3,"clean_s0 ratio [4,inf)",tp_score50_mean,loss_bad_proxy_bad,0.31343283582089554,0.208955223880597,0.43283582089552236,67
target/det_pseudo-minus-no_adapt/K3,"clean_s0 ratio [4,inf)",tp_score50_mean,ties,0.0,0.0,0.0,67
target/det_pseudo-minus-no_adapt/K3,"clean_s0 ratio [4,inf)",tp_score50_mean,proxy_bad_given_loss_good,0.47368421052631576,0.3142857142857143,0.631578947368421,38
target/det_pseudo-minus-no_adapt/K3,"clean_s0 ratio [4,inf)",tp_score75_mean,mean_delta,-0.003728038718682698,-0.01857586972075774,0.008564481183893151,64
target/det_pseudo-minus-no_adapt/K3,"clean_s0 ratio [4,inf)",tp_score75_mean,loss_good_proxy_good,0.28125,0.16923076923076924,0.3939393939393939,64
target/det_pseudo-minus-no_adapt/K3,"clean_s0 ratio [4,inf)",tp_score75_mean,loss_good_proxy_bad,0.265625,0.16129032258064516,0.375,64
target/det_pseudo-minus-no_adapt/K3,"clean_s0 ratio [4,inf)",tp_score75_mean,loss_bad_proxy_good,0.171875,0.07936507936507936,0.26570079291044735,64
target/det_pseudo-minus-no_adapt/K3,"clean_s0 ratio [4,inf)",tp_score75_mean,loss_bad_proxy_bad,0.28125,0.1773489503328213,0.3968253968253968,64
target/det_pseudo-minus-no_adapt/K3,"clean_s0 ratio [4,inf)",tp_score75_mean,ties,0.0,0.0,0.0,64
target/det_pseudo-minus-no_adapt/K3,"clean_s0 ratio [4,inf)",tp_score75_mean,proxy_bad_given_loss_good,0.4857142857142857,0.32350569259962053,0.6562723214285713,35
target/det_pseudo-minus-no_adapt/K3,"clean_s0 ratio [4,inf)",fp05,mean_delta,0.8805970149253731,-0.16417910447761194,2.1492537313432836,67
target/det_pseudo-minus-no_adapt/K3,"clean_s0 ratio [4,inf)",fp05,loss_good_proxy_good,0.22388059701492538,0.11940298507462686,0.3283582089552239,67
target/det_pseudo-minus-no_adapt/K3,"clean_s0 ratio [4,inf)",fp05,loss_good_proxy_bad,0.14925373134328357,0.05970149253731343,0.23880597014925373,67
target/det_pseudo-minus-no_adapt/K3,"clean_s0 ratio [4,inf)",fp05,loss_bad_proxy_good,0.07462686567164178,0.014925373134328358,0.14925373134328357,67
target/det_pseudo-minus-no_adapt/K3,"clean_s0 ratio [4,inf)",fp05,loss_bad_proxy_bad,0.19402985074626866,0.1044776119402985,0.29850746268656714,67
target/det_pseudo-minus-no_adapt/K3,"clean_s0 ratio [4,inf)",fp05,ties,0.3582089552238806,0.2537313432835821,0.47761194029850745,67
target/det_pseudo-minus-no_adapt/K3,"clean_s0 ratio [4,inf)",fp05,proxy_bad_given_loss_good,0.2631578947368421,0.12195121951219512,0.4117647058823529,38
target/det_pseudo-minus-no_adapt/K3,"clean_s0 ratio [4,inf)",fp50,mean_delta,0.13432835820895522,-0.029850746268656716,0.29850746268656714,67
target/det_pseudo-minus-no_adapt/K3,"clean_s0 ratio [4,inf)",fp50,loss_good_proxy_good,0.014925373134328358,0.0,0.04477611940298507,67
target/det_pseudo-minus-no_adapt/K3,"clean_s0 ratio [4,inf)",fp50,loss_good_proxy_bad,0.11940298507462686,0.04477611940298507,0.208955223880597,67
target/det_pseudo-minus-no_adapt/K3,"clean_s0 ratio [4,inf)",fp50,loss_bad_proxy_good,0.05970149253731343,0.014925373134328358,0.11940298507462686,67
target/det_pseudo-minus-no_adapt/K3,"clean_s0 ratio [4,inf)",fp50,loss_bad_proxy_bad,0.04477611940298507,0.0,0.1044776119402985,67
target/det_pseudo-minus-no_adapt/K3,"clean_s0 ratio [4,inf)",fp50,ties,0.7611940298507462,0.6567164179104478,0.8507462686567164,67
target/det_pseudo-minus-no_adapt/K3,"clean_s0 ratio [4,inf)",fp50,proxy_bad_given_loss_good,0.21052631578947367,0.08571428571428572,0.3500337837837836,38
target/det_pseudo-minus-no_adapt/K3,"clean_s0 ratio [4,inf)",duplicates,mean_delta,0.029850746268656716,-0.2835820895522388,0.3582089552238806,67
target/det_pseudo-minus-no_adapt/K3,"clean_s0 ratio [4,inf)",duplicates,loss_good_proxy_good,0.14925373134328357,0.07462686567164178,0.23880597014925373,67
target/det_pseudo-minus-no_adapt/K3,"clean_s0 ratio [4,inf)",duplicates,loss_good_proxy_bad,0.11940298507462686,0.04477611940298507,0.208955223880597,67
target/det_pseudo-minus-no_adapt/K3,"clean_s0 ratio [4,inf)",duplicates,loss_bad_proxy_good,0.11940298507462686,0.04477611940298507,0.208955223880597,67
target/det_pseudo-minus-no_adapt/K3,"clean_s0 ratio [4,inf)",duplicates,loss_bad_proxy_bad,0.19402985074626866,0.1044776119402985,0.2835820895522388,67
target/det_pseudo-minus-no_adapt/K3,"clean_s0 ratio [4,inf)",duplicates,ties,0.417910447761194,0.29850746268656714,0.5373134328358209,67
target/det_pseudo-minus-no_adapt/K3,"clean_s0 ratio [4,inf)",duplicates,proxy_bad_given_loss_good,0.21052631578947367,0.08333333333333333,0.3548566308243727,38
target/det_pseudo_clip_radius-minus-no_adapt/K1,corrupted_overall,recall50,mean_delta,0.000505276871933144,-0.0005822114214730148,0.001645297292983492,1194
target/det_pseudo_clip_radius-minus-no_adapt/K1,corrupted_overall,recall50,loss_good_proxy_good,0.010887772194304857,0.005025125628140704,0.018333333333333333,1194
target/det_pseudo_clip_radius-minus-no_adapt/K1,corrupted_overall,recall50,loss_good_proxy_bad,0.005862646566164154,0.0016750418760469012,0.010887772194304857,1194
target/det_pseudo_clip_radius-minus-no_adapt/K1,corrupted_overall,recall50,loss_bad_proxy_good,0.005862646566164154,0.0016750418760469012,0.010998307952622674,1194
