contrast,group,failure,statistic,estimate,ci_low,ci_high,valid_observations
target/det_pseudo_clip_radius-minus-no_adapt/K3,contrast_s2,duplicates,given_loss_good,0.24031007751937986,0.16908678617432377,0.3157894736842105,129
target/det_pseudo_clip_radius-minus-no_adapt/K3,color_cast_s1,geometry,loss_good_proxy_bad,0.17587939698492464,0.125,0.23115577889447236,199
target/det_pseudo_clip_radius-minus-no_adapt/K3,color_cast_s1,geometry,given_loss_good,0.3181818181818182,0.23076923076923078,0.4090909090909091,110
target/det_pseudo_clip_radius-minus-no_adapt/K3,color_cast_s1,class_score,loss_good_proxy_bad,0.22613065326633167,0.1708542713567839,0.2864321608040201,199
target/det_pseudo_clip_radius-minus-no_adapt/K3,color_cast_s1,class_score,given_loss_good,0.4090909090909091,0.3173076923076923,0.5048543689320388,110
target/det_pseudo_clip_radius-minus-no_adapt/K3,color_cast_s1,false_positives,loss_good_proxy_bad,0.155,0.105,0.21,200
target/det_pseudo_clip_radius-minus-no_adapt/K3,color_cast_s1,false_positives,given_loss_good,0.2818181818181818,0.20175084889643463,0.36797011257333095,110
target/det_pseudo_clip_radius-minus-no_adapt/K3,color_cast_s1,duplicates,loss_good_proxy_bad,0.095,0.055,0.135,200
target/det_pseudo_clip_radius-minus-no_adapt/K3,color_cast_s1,duplicates,given_loss_good,0.17272727272727273,0.10713418862690707,0.24528301886792453,110
target/det_pseudo_clip_radius-minus-no_adapt/K3,color_cast_s2,geometry,loss_good_proxy_bad,0.2562814070351759,0.19794454699277036,0.3165829145728643,199
target/det_pseudo_clip_radius-minus-no_adapt/K3,color_cast_s2,geometry,given_loss_good,0.4636363636363636,0.3728775038520801,0.5566062050184789,110
target/det_pseudo_clip_radius-minus-no_adapt/K3,color_cast_s2,class_score,loss_good_proxy_bad,0.18592964824120603,0.135,0.245,199
target/det_pseudo_clip_radius-minus-no_adapt/K3,color_cast_s2,class_score,given_loss_good,0.33636363636363636,0.2478613569321534,0.42735042735042733,110
target/det_pseudo_clip_radius-minus-no_adapt/K3,color_cast_s2,false_positives,loss_good_proxy_bad,0.18,0.12987500000000002,0.2351249999999993,200
target/det_pseudo_clip_radius-minus-no_adapt/K3,color_cast_s2,false_positives,given_loss_good,0.32727272727272727,0.2407222222222222,0.415929203539823,110
target/det_pseudo_clip_radius-minus-no_adapt/K3,color_cast_s2,duplicates,loss_good_proxy_bad,0.09,0.05,0.13,200
target/det_pseudo_clip_radius-minus-no_adapt/K3,color_cast_s2,duplicates,given_loss_good,0.16363636363636364,0.09755557953809627,0.23278077666774077,110
target/det_pseudo_clip_radius-minus-no_adapt/K3,clean_s0,geometry,loss_good_proxy_bad,0.2562814070351759,0.20097989949748746,0.32,199
target/det_pseudo_clip_radius-minus-no_adapt/K3,clean_s0,geometry,given_loss_good,0.4358974358974359,0.34710743801652894,0.5238290398126463,117
target/det_pseudo_clip_radius-minus-no_adapt/K3,clean_s0,class_score,loss_good_proxy_bad,0.2562814070351759,0.19796954314720813,0.3165829145728643,199
target/det_pseudo_clip_radius-minus-no_adapt/K3,clean_s0,class_score,given_loss_good,0.4358974358974359,0.3482045807453416,0.5289256198347108,117
target/det_pseudo_clip_radius-minus-no_adapt/K3,clean_s0,false_positives,loss_good_proxy_bad,0.23,0.175,0.29,200
target/det_pseudo_clip_radius-minus-no_adapt/K3,clean_s0,false_positives,given_loss_good,0.39316239316239315,0.3007926829268293,0.4821506892230576,117
target/det_pseudo_clip_radius-minus-no_adapt/K3,clean_s0,duplicates,loss_good_proxy_bad,0.165,0.115,0.22,200
target/det_pseudo_clip_radius-minus-no_adapt/K3,clean_s0,duplicates,given_loss_good,0.28205128205128205,0.20387900035958287,0.3706896551724138,117
target/det_pseudo_clip_radius-minus-no_adapt/K3,"corrupted_overall ratio [0,1)",geometry,loss_good_proxy_bad,0.22382671480144403,0.1677966871680179,0.28169675950439477,277
target/det_pseudo_clip_radius-minus-no_adapt/K3,"corrupted_overall ratio [0,1)",geometry,given_loss_good,0.3924050632911392,0.30722793133317583,0.47890140845070406,158
target/det_pseudo_clip_radius-minus-no_adapt/K3,"corrupted_overall ratio [0,1)",class_score,loss_good_proxy_bad,0.259927797833935,0.2079207920792079,0.31062479187479175,277
target/det_pseudo_clip_radius-minus-no_adapt/K3,"corrupted_overall ratio [0,1)",class_score,given_loss_good,0.45569620253164556,0.36809110782032295,0.546064106487148,158
target/det_pseudo_clip_radius-minus-no_adapt/K3,"corrupted_overall ratio [0,1)",false_positives,loss_good_proxy_bad,0.12367491166077739,0.08517419962335217,0.1673163961382544,283
target/det_pseudo_clip_radius-minus-no_adapt/K3,"corrupted_overall ratio [0,1)",false_positives,given_loss_good,0.22151898734177214,0.1588003095975232,0.2948717948717949,158
target/det_pseudo_clip_radius-minus-no_adapt/K3,"corrupted_overall ratio [0,1)",duplicates,loss_good_proxy_bad,0.09187279151943463,0.06023869915753238,0.12681159420289856,283
target/det_pseudo_clip_radius-minus-no_adapt/K3,"corrupted_overall ratio [0,1)",duplicates,given_loss_good,0.16455696202531644,0.1069182389937107,0.23178807947019867,158
target/det_pseudo_clip_radius-minus-no_adapt/K3,"corrupted_overall ratio [1,2)",geometry,loss_good_proxy_bad,0.2774566473988439,0.21427539223781997,0.34591279959204485,173
target/det_pseudo_clip_radius-minus-no_adapt/K3,"corrupted_overall ratio [1,2)",geometry,given_loss_good,0.46153846153846156,0.37733046889594624,0.5514018691588785,104
target/det_pseudo_clip_radius-minus-no_adapt/K3,"corrupted_overall ratio [1,2)",class_score,loss_good_proxy_bad,0.20809248554913296,0.1521574440052701,0.27011494252873564,173
target/det_pseudo_clip_radius-minus-no_adapt/K3,"corrupted_overall ratio [1,2)",class_score,given_loss_good,0.34615384615384615,0.25686367427401624,0.44330140050573813,104
target/det_pseudo_clip_radius-minus-no_adapt/K3,"corrupted_overall ratio [1,2)",false_positives,loss_good_proxy_bad,0.2138728323699422,0.14968479190686948,0.2808988764044944,173
target/det_pseudo_clip_radius-minus-no_adapt/K3,"corrupted_overall ratio [1,2)",false_positives,given_loss_good,0.3557692307692308,0.25510204081632654,0.4576350388088072,104
target/det_pseudo_clip_radius-minus-no_adapt/K3,"corrupted_overall ratio [1,2)",duplicates,loss_good_proxy_bad,0.11560693641618497,0.06740716634694437,0.164637610864745,173
target/det_pseudo_clip_radius-minus-no_adapt/K3,"corrupted_overall ratio [1,2)",duplicates,given_loss_good,0.19230769230769232,0.11458333333333333,0.2692307692307692,104
target/det_pseudo_clip_radius-minus-no_adapt/K3,"corrupted_overall ratio [2,4)",geometry,loss_good_proxy_bad,0.2222222222222222,0.17120363657883447,0.27482939066166745,261
target/det_pseudo_clip_radius-minus-no_adapt/K3,"corrupted_overall ratio [2,4)",geometry,given_loss_good,0.3841059602649007,0.3032155838255338,0.4722222222222222,151
target/det_pseudo_clip_radius-minus-no_adapt/K3,"corrupted_overall ratio [2,4)",class_score,loss_good_proxy_bad,0.23754789272030652,0.18214768502872591,0.2868329809725158,261
target/det_pseudo_clip_radius-minus-no_adapt/K3,"corrupted_overall ratio [2,4)",class_score,given_loss_good,0.4105960264900662,0.32297769843986895,0.48765808491418244,151
target/det_pseudo_clip_radius-minus-no_adapt/K3,"corrupted_overall ratio [2,4)",false_positives,loss_good_proxy_bad,0.17624521072796934,0.1320754716981132,0.22306035425322537,261
target/det_pseudo_clip_radius-minus-no_adapt/K3,"corrupted_overall ratio [2,4)",false_positives,given_loss_good,0.304635761589404,0.2333282208588957,0.3813112010391686,151
target/det_pseudo_clip_radius-minus-no_adapt/K3,"corrupted_overall ratio [2,4)",duplicates,loss_good_proxy_bad,0.1111111111111111,0.07063197026022305,0.1553805785262312,261
target/det_pseudo_clip_radius-minus-no_adapt/K3,"corrupted_overall ratio [2,4)",duplicates,given_loss_good,0.19205298013245034,0.1259246309246309,0.26207211942809083,151
target/det_pseudo_clip_radius-minus-no_adapt/K3,"corrupted_overall ratio [4,inf)",geometry,loss_good_proxy_bad,0.22153209109730848,0.18315641215715345,0.26260557253204314,483
target/det_pseudo_clip_radius-minus-no_adapt/K3,"corrupted_overall ratio [4,inf)",geometry,given_loss_good,0.3862815884476534,0.3267967423189748,0.44719633158427685,277
target/det_pseudo_clip_radius-minus-no_adapt/K3,"corrupted_overall ratio [4,inf)",class_score,loss_good_proxy_bad,0.19875776397515527,0.15903531655866926,0.23878438331854476,483
target/det_pseudo_clip_radius-minus-no_adapt/K3,"corrupted_overall ratio [4,inf)",class_score,given_loss_good,0.34657039711191334,0.2857017102615694,0.40712194407846575,277
target/det_pseudo_clip_radius-minus-no_adapt/K3,"corrupted_overall ratio [4,inf)",false_positives,loss_good_proxy_bad,0.18219461697722567,0.14055883106895667,0.22439185996722125,483
target/det_pseudo_clip_radius-minus-no_adapt/K3,"corrupted_overall ratio [4,inf)",false_positives,given_loss_good,0.3176895306859206,0.2552289500167729,0.381831550802139,277
target/det_pseudo_clip_radius-minus-no_adapt/K3,"corrupted_overall ratio [4,inf)",duplicates,loss_good_proxy_bad,0.10144927536231885,0.07341269841269842,0.13147672468022645,483
target/det_pseudo_clip_radius-minus-no_adapt/K3,"corrupted_overall ratio [4,inf)",duplicates,given_loss_good,0.17689530685920576,0.12986899065846433,0.2280800315395229,277
target/det_pseudo_clip_radius-minus-no_adapt/K3,"clean_s0 ratio [0,1)",geometry,loss_good_proxy_bad,0.25862068965517243,0.15517241379310345,0.3793103448275862,58
target/det_pseudo_clip_radius-minus-no_adapt/K3,"clean_s0 ratio [0,1)",geometry,given_loss_good,0.4411764705882353,0.28116319444444443,0.6153846153846154,34
target/det_pseudo_clip_radius-minus-no_adapt/K3,"clean_s0 ratio [0,1)",class_score,loss_good_proxy_bad,0.22413793103448276,0.1206896551724138,0.3333333333333333,58
target/det_pseudo_clip_radius-minus-no_adapt/K3,"clean_s0 ratio [0,1)",class_score,given_loss_good,0.38235294117647056,0.2222222222222222,0.55,34
target/det_pseudo_clip_radius-minus-no_adapt/K3,"clean_s0 ratio [0,1)",false_positives,loss_good_proxy_bad,0.22033898305084745,0.11864406779661017,0.3389830508474576,59
target/det_pseudo_clip_radius-minus-no_adapt/K3,"clean_s0 ratio [0,1)",false_positives,given_loss_good,0.38235294117647056,0.22213541666666667,0.5517241379310345,34
target/det_pseudo_clip_radius-minus-no_adapt/K3,"clean_s0 ratio [0,1)",duplicates,loss_good_proxy_bad,0.11864406779661017,0.05084745762711865,0.22033898305084745,59
target/det_pseudo_clip_radius-minus-no_adapt/K3,"clean_s0 ratio [0,1)",duplicates,given_loss_good,0.20588235294117646,0.08102773826458037,0.3548387096774194,34
target/det_pseudo_clip_radius-minus-no_adapt/K3,"clean_s0 ratio [1,2)",geometry,loss_good_proxy_bad,0.0967741935483871,0.0,0.1935483870967742,31
target/det_pseudo_clip_radius-minus-no_adapt/K3,"clean_s0 ratio [1,2)",geometry,given_loss_good,0.17647058823529413,0.0,0.375,17
target/det_pseudo_clip_radius-minus-no_adapt/K3,"clean_s0 ratio [1,2)",class_score,loss_good_proxy_bad,0.3225806451612903,0.16129032258064516,0.4838709677419355,31
target/det_pseudo_clip_radius-minus-no_adapt/K3,"clean_s0 ratio [1,2)",class_score,given_loss_good,0.5882352941176471,0.3333333333333333,0.8125,17
target/det_pseudo_clip_radius-minus-no_adapt/K3,"clean_s0 ratio [1,2)",false_positives,loss_good_proxy_bad,0.22580645161290322,0.0967741935483871,0.3870967741935484,31
target/det_pseudo_clip_radius-minus-no_adapt/K3,"clean_s0 ratio [1,2)",false_positives,given_loss_good,0.4117647058823529,0.17647058823529413,0.6666666666666666,17
target/det_pseudo_clip_radius-minus-no_adapt/K3,"clean_s0 ratio [1,2)",duplicates,loss_good_proxy_bad,0.1935483870967742,0.06451612903225806,0.3548387096774194,31
target/det_pseudo_clip_radius-minus-no_adapt/K3,"clean_s0 ratio [1,2)",duplicates,given_loss_good,0.35294117647058826,0.13333333333333333,0.6,17
target/det_pseudo_clip_radius-minus-no_adapt/K3,"clean_s0 ratio [2,4)",geometry,loss_good_proxy_bad,0.3488372093023256,0.20930232558139536,0.4883720930232558,43
target/det_pseudo_clip_radius-minus-no_adapt/K3,"clean_s0 ratio [2,4)",geometry,given_loss_good,0.625,0.42857142857142855,0.8235294117647058,24
target/det_pseudo_clip_radius-minus-no_adapt/K3,"clean_s0 ratio [2,4)",class_score,loss_good_proxy_bad,0.27906976744186046,0.13953488372093023,0.4186046511627907,43
target/det_pseudo_clip_radius-minus-no_adapt/K3,"clean_s0 ratio [2,4)",class_score,given_loss_good,0.5,0.29618055555555556,0.6956521739130435,24
target/det_pseudo_clip_radius-minus-no_adapt/K3,"clean_s0 ratio [2,4)",false_positives,loss_good_proxy_bad,0.23255813953488372,0.11627906976744186,0.3488372093023256,43
target/det_pseudo_clip_radius-minus-no_adapt/K3,"clean_s0 ratio [2,4)",false_positives,given_loss_good,0.4166666666666667,0.22580645161290322,0.6086956521739131,24
target/det_pseudo_clip_radius-minus-no_adapt/K3,"clean_s0 ratio [2,4)",duplicates,loss_good_proxy_bad,0.23255813953488372,0.11627906976744186,0.37209302325581395,43
target/det_pseudo_clip_radius-minus-no_adapt/K3,"clean_s0 ratio [2,4)",duplicates,given_loss_good,0.4166666666666667,0.21739130434782608,0.61547619047619,24
target/det_pseudo_clip_radius-minus-no_adapt/K3,"clean_s0 ratio [4,inf)",geometry,loss_good_proxy_bad,0.26865671641791045,0.16417910447761194,0.373134328358209,67
target/det_pseudo_clip_radius-minus-no_adapt/K3,"clean_s0 ratio [4,inf)",geometry,given_loss_good,0.42857142857142855,0.28564690026954176,0.575,42
target/det_pseudo_clip_radius-minus-no_adapt/K3,"clean_s0 ratio [4,inf)",class_score,loss_good_proxy_bad,0.23880597014925373,0.13432835820895522,0.34328358208955223,67
target/det_pseudo_clip_radius-minus-no_adapt/K3,"clean_s0 ratio [4,inf)",class_score,given_loss_good,0.38095238095238093,0.22721590909090908,0.5238392857142856,42
target/det_pseudo_clip_radius-minus-no_adapt/K3,"clean_s0 ratio [4,inf)",false_positives,loss_good_proxy_bad,0.23880597014925373,0.13432835820895522,0.34328358208955223,67
target/det_pseudo_clip_radius-minus-no_adapt/K3,"clean_s0 ratio [4,inf)",false_positives,given_loss_good,0.38095238095238093,0.23255813953488372,0.5277777777777778,42
target/det_pseudo_clip_radius-minus-no_adapt/K3,"clean_s0 ratio [4,inf)",duplicates,loss_good_proxy_bad,0.14925373134328357,0.07462686567164178,0.23880597014925373,67
target/det_pseudo_clip_radius-minus-no_adapt/K3,"clean_s0 ratio [4,inf)",duplicates,given_loss_good,0.23809523809523808,0.12195121951219512,0.37209302325581395,42
target/det_pseudo_clip_radius-minus-det_pseudo/K1,corrupted_overall,geometry,loss_good_proxy_bad,0.1708542713567839,0.14824120603015076,0.19416666666666665,1194
target/det_pseudo_clip_radius-minus-det_pseudo/K1,corrupted_overall,geometry,given_loss_good,0.35111876075731496,0.3091192755255255,0.39345111696254137,581
target/det_pseudo_clip_radius-minus-det_pseudo/K1,corrupted_overall,class_score,loss_good_proxy_bad,0.20854271356783918,0.18257956448911222,0.2358385152284264,1194
target/det_pseudo_clip_radius-minus-det_pseudo/K1,corrupted_overall,class_score,given_loss_good,0.42857142857142855,0.38473644707497,0.47278911564625853,581
target/det_pseudo_clip_radius-minus-det_pseudo/K1,corrupted_overall,false_positives,loss_good_proxy_bad,0.12,0.10164583333333334,0.14,1200
target/det_pseudo_clip_radius-minus-det_pseudo/K1,corrupted_overall,false_positives,given_loss_good,0.24784853700516352,0.21080117338754692,0.28596499018416377,581
target/det_pseudo_clip_radius-minus-det_pseudo/K1,corrupted_overall,duplicates,loss_good_proxy_bad,0.0875,0.07166666666666667,0.10583333333333333,1200
target/det_pseudo_clip_radius-minus-det_pseudo/K1,corrupted_overall,duplicates,given_loss_good,0.18072289156626506,0.14845784081725205,0.21572630425653508,581
target/det_pseudo_clip_radius-minus-det_pseudo/K1,gamma_s1,geometry,loss_good_proxy_bad,0.12562814070351758,0.08120801927908526,0.17502198492462298,199
target/det_pseudo_clip_radius-minus-det_pseudo/K1,gamma_s1,geometry,given_loss_good,0.2631578947368421,0.17975458308693082,0.35578304597701144,95
target/det_pseudo_clip_radius-minus-det_pseudo/K1,gamma_s1,class_score,loss_good_proxy_bad,0.19095477386934673,0.14,0.24750615289955374,199
target/det_pseudo_clip_radius-minus-det_pseudo/K1,gamma_s1,class_score,given_loss_good,0.4,0.3,0.5,95
target/det_pseudo_clip_radius-minus-det_pseudo/K1,gamma_s1,false_positives,loss_good_proxy_bad,0.085,0.05,0.13,200
target/det_pseudo_clip_radius-minus-det_pseudo/K1,gamma_s1,false_positives,given_loss_good,0.17894736842105263,0.10638297872340426,0.26250315656565654,95
target/det_pseudo_clip_radius-minus-det_pseudo/K1,gamma_s1,duplicates,loss_good_proxy_bad,0.065,0.035,0.1,200
target/det_pseudo_clip_radius-minus-det_pseudo/K1,gamma_s1,duplicates,given_loss_good,0.1368421052631579,0.07142857142857142,0.20779542239938278,95
target/det_pseudo_clip_radius-minus-det_pseudo/K1,gamma_s2,geometry,loss_good_proxy_bad,0.1708542713567839,0.12060301507537688,0.225,199
target/det_pseudo_clip_radius-minus-det_pseudo/K1,gamma_s2,geometry,given_loss_good,0.33663366336633666,0.24527839437661858,0.42982661091982294,101
target/det_pseudo_clip_radius-minus-det_pseudo/K1,gamma_s2,class_score,loss_good_proxy_bad,0.18592964824120603,0.135,0.24120603015075376,199
target/det_pseudo_clip_radius-minus-det_pseudo/K1,gamma_s2,class_score,given_loss_good,0.36633663366336633,0.2710023364485981,0.46236559139784944,101
target/det_pseudo_clip_radius-minus-det_pseudo/K1,gamma_s2,false_positives,loss_good_proxy_bad,0.13,0.085,0.18,200
target/det_pseudo_clip_radius-minus-det_pseudo/K1,gamma_s2,false_positives,given_loss_good,0.25742574257425743,0.17525773195876287,0.34545454545454546,101
target/det_pseudo_clip_radius-minus-det_pseudo/K1,gamma_s2,duplicates,loss_good_proxy_bad,0.09,0.05,0.135,200
target/det_pseudo_clip_radius-minus-det_pseudo/K1,gamma_s2,duplicates,given_loss_good,0.1782178217821782,0.10576923076923077,0.2589657738095236,101
target/det_pseudo_clip_radius-minus-det_pseudo/K1,contrast_s1,geometry,loss_good_proxy_bad,0.16080402010050251,0.11055276381909548,0.21608040201005024,199
target/det_pseudo_clip_radius-minus-det_pseudo/K1,contrast_s1,geometry,given_loss_good,0.34408602150537637,0.2473088075389634,0.44447463768115925,93
target/det_pseudo_clip_radius-minus-det_pseudo/K1,contrast_s1,class_score,loss_good_proxy_bad,0.19597989949748743,0.14492829949238578,0.25252525252525254,199
target/det_pseudo_clip_radius-minus-det_pseudo/K1,contrast_s1,class_score,given_loss_good,0.41935483870967744,0.32141172506738547,0.5180951654720145,93
target/det_pseudo_clip_radius-minus-det_pseudo/K1,contrast_s1,false_positives,loss_good_proxy_bad,0.1,0.06,0.14012499999999933,200
target/det_pseudo_clip_radius-minus-det_pseudo/K1,contrast_s1,false_positives,given_loss_good,0.21505376344086022,0.13540203651685392,0.3023255813953488,93
target/det_pseudo_clip_radius-minus-det_pseudo/K1,contrast_s1,duplicates,loss_good_proxy_bad,0.095,0.055,0.14,200
target/det_pseudo_clip_radius-minus-det_pseudo/K1,contrast_s1,duplicates,given_loss_good,0.20430107526881722,0.12222222222222222,0.29071178595619773,93
target/det_pseudo_clip_radius-minus-det_pseudo/K1,contrast_s2,geometry,loss_good_proxy_bad,0.19095477386934673,0.1406859296482412,0.25,199
target/det_pseudo_clip_radius-minus-det_pseudo/K1,contrast_s2,geometry,given_loss_good,0.37254901960784315,0.2843111455108359,0.47001470588235283,102
target/det_pseudo_clip_radius-minus-det_pseudo/K1,contrast_s2,class_score,loss_good_proxy_bad,0.22613065326633167,0.16666666666666666,0.285,199
target/det_pseudo_clip_radius-minus-det_pseudo/K1,contrast_s2,class_score,given_loss_good,0.4411764705882353,0.3431372549019608,0.5368585526315789,102
target/det_pseudo_clip_radius-minus-det_pseudo/K1,contrast_s2,false_positives,loss_good_proxy_bad,0.165,0.115,0.21512499999999932,200
target/det_pseudo_clip_radius-minus-det_pseudo/K1,contrast_s2,false_positives,given_loss_good,0.3235294117647059,0.2365542521994135,0.4166868932038834,102
target/det_pseudo_clip_radius-minus-det_pseudo/K1,contrast_s2,duplicates,loss_good_proxy_bad,0.12,0.075,0.165,200
target/det_pseudo_clip_radius-minus-det_pseudo/K1,contrast_s2,duplicates,given_loss_good,0.23529411764705882,0.15624283256880733,0.31915340604326836,102
target/det_pseudo_clip_radius-minus-det_pseudo/K1,color_cast_s1,geometry,loss_good_proxy_bad,0.18592964824120603,0.1306532663316583,0.23618090452261306,199
target/det_pseudo_clip_radius-minus-det_pseudo/K1,color_cast_s1,geometry,given_loss_good,0.37755102040816324,0.2808988764044944,0.47127521145087825,98
target/det_pseudo_clip_radius-minus-det_pseudo/K1,color_cast_s1,class_score,loss_good_proxy_bad,0.22110552763819097,0.16491540404040406,0.2814070351758794,199
target/det_pseudo_clip_radius-minus-det_pseudo/K1,color_cast_s1,class_score,given_loss_good,0.4489795918367347,0.34882414423830677,0.5504612926502422,98
target/det_pseudo_clip_radius-minus-det_pseudo/K1,color_cast_s1,false_positives,loss_good_proxy_bad,0.13,0.085,0.175,200
target/det_pseudo_clip_radius-minus-det_pseudo/K1,color_cast_s1,false_positives,given_loss_good,0.2653061224489796,0.17543407487791643,0.3541666666666667,98
target/det_pseudo_clip_radius-minus-det_pseudo/K1,color_cast_s1,duplicates,loss_good_proxy_bad,0.095,0.055,0.13512499999999933,200
target/det_pseudo_clip_radius-minus-det_pseudo/K1,color_cast_s1,duplicates,given_loss_good,0.19387755102040816,0.1188118811881188,0.2727272727272727,98
target/det_pseudo_clip_radius-minus-det_pseudo/K1,color_cast_s2,geometry,loss_good_proxy_bad,0.19095477386934673,0.14,0.2450307788944722,199
target/det_pseudo_clip_radius-minus-det_pseudo/K1,color_cast_s2,geometry,given_loss_good,0.41304347826086957,0.3111111111111111,0.5106501182033096,92
target/det_pseudo_clip_radius-minus-det_pseudo/K1,color_cast_s2,class_score,loss_good_proxy_bad,0.23115577889447236,0.17674546977310795,0.2914572864321608,199
target/det_pseudo_clip_radius-minus-det_pseudo/K1,color_cast_s2,class_score,given_loss_good,0.5,0.4038109756097561,0.6060776302349336,92
target/det_pseudo_clip_radius-minus-det_pseudo/K1,color_cast_s2,false_positives,loss_good_proxy_bad,0.11,0.07,0.155,200
target/det_pseudo_clip_radius-minus-det_pseudo/K1,color_cast_s2,false_positives,given_loss_good,0.2391304347826087,0.15907705099778272,0.32673743335872046,92
target/det_pseudo_clip_radius-minus-det_pseudo/K1,color_cast_s2,duplicates,loss_good_proxy_bad,0.06,0.03,0.095,200
target/det_pseudo_clip_radius-minus-det_pseudo/K1,color_cast_s2,duplicates,given_loss_good,0.13043478260869565,0.0641025641025641,0.20192550505050505,92
target/det_pseudo_clip_radius-minus-det_pseudo/K1,clean_s0,geometry,loss_good_proxy_bad,0.1306532663316583,0.08542713567839195,0.1800226130653265,199
target/det_pseudo_clip_radius-minus-det_pseudo/K1,clean_s0,geometry,given_loss_good,0.25742574257425743,0.17429086313424452,0.343767361111111,101
target/det_pseudo_clip_radius-minus-det_pseudo/K1,clean_s0,class_score,loss_good_proxy_bad,0.21105527638190955,0.15577889447236182,0.2700339195979898,199
target/det_pseudo_clip_radius-minus-det_pseudo/K1,clean_s0,class_score,given_loss_good,0.4158415841584158,0.32323232323232326,0.515472056429734,101
target/det_pseudo_clip_radius-minus-det_pseudo/K1,clean_s0,false_positives,loss_good_proxy_bad,0.095,0.06,0.135,200
target/det_pseudo_clip_radius-minus-det_pseudo/K1,clean_s0,false_positives,given_loss_good,0.18811881188118812,0.11816844919786096,0.2700067567567567,101
target/det_pseudo_clip_radius-minus-det_pseudo/K1,clean_s0,duplicates,loss_good_proxy_bad,0.095,0.06,0.14,200
target/det_pseudo_clip_radius-minus-det_pseudo/K1,clean_s0,duplicates,given_loss_good,0.18811881188118812,0.11879857340572766,0.26732961086806356,101
target/det_pseudo_clip_radius-minus-det_pseudo/K1,"corrupted_overall ratio [0,1)",geometry,loss_good_proxy_bad,0.1552346570397112,0.11428092042186001,0.1972460930073386,277
target/det_pseudo_clip_radius-minus-det_pseudo/K1,"corrupted_overall ratio [0,1)",geometry,given_loss_good,0.2905405405405405,0.2202352875112309,0.36430019305019296,148
target/det_pseudo_clip_radius-minus-det_pseudo/K1,"corrupted_overall ratio [0,1)",class_score,loss_good_proxy_bad,0.24187725631768953,0.18727536231884057,0.2956341081919682,277
target/det_pseudo_clip_radius-minus-det_pseudo/K1,"corrupted_overall ratio [0,1)",class_score,given_loss_good,0.4527027027027027,0.35892857142857143,0.5474496002780674,148
target/det_pseudo_clip_radius-minus-det_pseudo/K1,"corrupted_overall ratio [0,1)",false_positives,loss_good_proxy_bad,0.053003533568904596,0.028668733019553822,0.08029809435163862,283
target/det_pseudo_clip_radius-minus-det_pseudo/K1,"corrupted_overall ratio [0,1)",false_positives,given_loss_good,0.10135135135135136,0.056241265527950314,0.1538617886178861,148
target/det_pseudo_clip_radius-minus-det_pseudo/K1,"corrupted_overall ratio [0,1)",duplicates,loss_good_proxy_bad,0.04240282685512368,0.02158079987622805,0.06640625,283
target/det_pseudo_clip_radius-minus-det_pseudo/K1,"corrupted_overall ratio [0,1)",duplicates,given_loss_good,0.08108108108108109,0.041956995100707675,0.12408884973571607,148
target/det_pseudo_clip_radius-minus-det_pseudo/K1,"corrupted_overall ratio [1,2)",geometry,loss_good_proxy_bad,0.1791907514450867,0.1242603550295858,0.24157766390912455,173
target/det_pseudo_clip_radius-minus-det_pseudo/K1,"corrupted_overall ratio [1,2)",geometry,given_loss_good,0.4305555555555556,0.32142857142857145,0.5466718749999999,72
target/det_pseudo_clip_radius-minus-det_pseudo/K1,"corrupted_overall ratio [1,2)",class_score,loss_good_proxy_bad,0.18497109826589594,0.1286398160034232,0.24044227228894535,173
target/det_pseudo_clip_radius-minus-det_pseudo/K1,"corrupted_overall ratio [1,2)",class_score,given_loss_good,0.4444444444444444,0.33766233766233766,0.547945205479452,72
target/det_pseudo_clip_radius-minus-det_pseudo/K1,"corrupted_overall ratio [1,2)",false_positives,loss_good_proxy_bad,0.057803468208092484,0.02531247512140753,0.09290893532696805,173
target/det_pseudo_clip_radius-minus-det_pseudo/K1,"corrupted_overall ratio [1,2)",false_positives,given_loss_good,0.1388888888888889,0.06408730158730158,0.2222222222222222,72
target/det_pseudo_clip_radius-minus-det_pseudo/K1,"corrupted_overall ratio [1,2)",duplicates,loss_good_proxy_bad,0.046242774566473986,0.017238916256157637,0.07878787878787878,173
target/det_pseudo_clip_radius-minus-det_pseudo/K1,"corrupted_overall ratio [1,2)",duplicates,given_loss_good,0.1111111111111111,0.043478260869565216,0.1891891891891892,72
target/det_pseudo_clip_radius-minus-det_pseudo/K1,"corrupted_overall ratio [2,4)",geometry,loss_good_proxy_bad,0.15708812260536398,0.11066179233231639,0.20446096654275092,261
target/det_pseudo_clip_radius-minus-det_pseudo/K1,"corrupted_overall ratio [2,4)",geometry,given_loss_good,0.3445378151260504,0.2568746447998701,0.43413544358311784,119
target/det_pseudo_clip_radius-minus-det_pseudo/K1,"corrupted_overall ratio [2,4)",class_score,loss_good_proxy_bad,0.23371647509578544,0.18320470877722786,0.28409195739684673,261
target/det_pseudo_clip_radius-minus-det_pseudo/K1,"corrupted_overall ratio [2,4)",class_score,given_loss_good,0.5126050420168067,0.41816205533596834,0.6071428571428571,119
target/det_pseudo_clip_radius-minus-det_pseudo/K1,"corrupted_overall ratio [2,4)",false_positives,loss_good_proxy_bad,0.11877394636015326,0.07894736842105263,0.1590909090909091,261
