image_id,case,half_phi3,full_phi3,phi3_ratio,same_original_support,half_update_norm_0,full_update_norm_0,half_update_norm_1,full_update_norm_1,half_update_norm_2,full_update_norm_2
10363,contrast_s2,0.011791245080530643,0.020970745012164116,0.5622711579245807,True,0.03229115158319473,0.06458231806755066,0.04059396684169769,0.08908907324075699,0.04526504501700401,0.05809894949197769
10363,color_cast_s1,0.005653770174831152,0.011260603554546833,0.5020841154245466,True,0.019122596830129623,0.03824518248438835,0.018703283742070198,0.03751064091920853,0.018764043226838112,0.037177737802267075
10363,color_cast_s2,0.004090976435691118,0.008155175484716892,0.5016417419046056,True,0.01612049899995327,0.03224099799990654,0.012691684998571873,0.025643106549978256,0.012836327776312828,0.02589169703423977
10363,clean_s0,0.010527022182941437,0.020972909405827522,0.5019342800392016,True,0.03612056374549866,0.0722411498427391,0.03481186553835869,0.0693509429693222,0.03466978669166565,0.068868488073349
10995,gamma_s1,0.022436100989580154,0.04497537761926651,0.49885297638877407,True,0.062127795070409775,0.12425559014081955,0.08069540560245514,0.17867936193943024,0.08187862485647202,0.16527827084064484
10995,gamma_s2,0.046184565871953964,0.10094387084245682,0.45752719294898303,True,0.1509006768465042,0.3018013834953308,0.13585038483142853,0.37752535939216614,0.17565703392028809,0.341116338968277
10995,contrast_s1,0.004779304377734661,0.010093341581523418,0.4735106148080353,True,0.015568971633911133,0.03113793581724167,0.016054607927799225,0.03281013295054436,0.016266822814941406,0.037170346826314926
10995,contrast_s2,0.017342830076813698,0.04017922654747963,0.43163673288533183,True,0.03940990939736366,0.07881982624530792,0.08068863302469254,0.21686947345733643,0.053992293775081635,0.14242908358573914
10995,color_cast_s1,0.021076228469610214,0.09668000042438507,0.21799987977962682,True,0.08081043511629105,0.1616208851337433,0.1750396341085434,0.4967617690563202,0.2537078857421875,0.6593769788742065
10995,color_cast_s2,0.011629760265350342,0.02526031620800495,0.460396464145009,True,0.07433513551950455,0.1486702859401703,0.06301391869783401,0.14395202696323395,0.07436130195856094,0.12766769528388977
10995,clean_s0,0.01172502152621746,0.04244748875498772,0.2762241505945327,True,0.06528255343437195,0.1305650919675827,0.1016707643866539,0.20601937174797058,0.07878023386001587,0.3440287411212921
11051,gamma_s1,0.012371862307190895,0.024697571992874146,0.5009343554403032,True,0.04143475741147995,0.0828695148229599,0.04141366109251976,0.08183147013187408,0.040880609303712845,0.08235877007246017
11051,gamma_s2,0.00974106416106224,0.02101247012615204,0.46358491422379466,True,0.031087027862668037,0.062174052000045776,0.03196301683783531,0.06742237508296967,0.03445563092827797,0.08119764178991318
11051,contrast_s1,0.011301835998892784,0.023325836285948753,0.48452007723731194,True,0.034443940967321396,0.06888788193464279,0.037677861750125885,0.0818953588604927,0.04130617901682854,0.08356931060552597
11051,contrast_s2,0.009425731375813484,0.02492411434650421,0.3781771839421653,True,0.03912826627492905,0.07825654745101929,0.029579192399978638,0.056269820779561996,0.025644144043326378,0.11499322950839996
11051,color_cast_s1,0.00703086843714118,0.013932542875409126,0.5046364113151685,True,0.025309497490525246,0.050618983805179596,0.022577665746212006,0.044834304600954056,0.02254590578377247,0.04421026632189751
11051,color_cast_s2,0.00821072980761528,0.014904285781085491,0.550897233736301,True,0.029368504881858826,0.05873702093958855,0.030627422034740448,0.0614984966814518,0.029934968799352646,0.06088825687766075
11051,clean_s0,0.009075645357370377,0.01795082911849022,0.505583630564564,True,0.03319230675697327,0.06638465076684952,0.028904588893055916,0.05705307424068451,0.028696542605757713,0.056133802980184555
11197,gamma_s1,0.020613498985767365,0.03507854789495468,0.5876383209332388,True,0.08661649376153946,0.17323298752307892,0.09330952912569046,0.18581798672676086,0.08889767527580261,0.16118209064006805
11197,gamma_s2,0.02135448344051838,0.03705758973956108,0.5762512778245061,True,0.06876669824123383,0.13753339648246765,0.0860697478055954,0.11628177762031555,0.06331899762153625,0.12304379045963287
11197,contrast_s1,0.0038362015038728714,0.008578432723879814,0.4471914191497968,True,0.012619344517588615,0.02523869276046753,0.012598587200045586,0.026288457214832306,0.013153107836842537,0.03429555520415306
11197,contrast_s2,0.013070113956928253,0.028534207493066788,0.4580507084384249,True,0.041637592017650604,0.08327517658472061,0.04321271926164627,0.09689328819513321,0.04616411775350571,0.10727158188819885
11197,color_cast_s1,0.009634118527173996,0.019421221688389778,0.49606140549507133,True,0.029450589790940285,0.05890117958188057,0.03352290764451027,0.06826942414045334,0.03407780081033707,0.0691860094666481
11197,color_cast_s2,0.007728315889835358,0.015401205979287624,0.5017993980619969,True,0.025907769799232483,0.05181554704904556,0.02747894637286663,0.05506722256541252,0.027176205068826675,0.054671380668878555
11197,clean_s0,0.017457952722907066,0.037994395941495895,0.45948757152999553,True,0.055469363927841187,0.11093873530626297,0.05778428912162781,0.12284727394580841,0.06169670820236206,0.1472371369600296
